frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T22:01:13.414951+00:00,t-arm,0,9.7e-05
1,2026-07-28T22:01:13.515597+00:00,t-arm,0,0.10079
2,2026-07-28T22:01:13.616138+00:00,t-arm,0,0.201259
3,2026-07-28T22:01:13.716700+00:00,t-arm,0,0.301819
4,2026-07-28T22:01:13.817326+00:00,t-arm,0,0.402447
5,2026-07-28T22:01:13.917590+00:00,t-arm,0,0.502709
6,2026-07-28T22:01:14.018052+00:00,t-arm,0,0.603168
7,2026-07-28T22:01:14.118579+00:00,t-arm,0,0.703695
8,2026-07-28T22:01:14.218863+00:00,t-arm,0,0.804103
9,2026-07-28T22:01:14.319700+00:00,t-arm,0,0.904816
10,2026-07-28T22:01:14.420284+00:00,t-arm,0,1.005409
11,2026-07-28T22:01:14.520936+00:00,t-arm,0,1.106056
12,2026-07-28T22:01:14.621418+00:00,t-arm,0,1.206544
13,2026-07-28T22:01:14.722097+00:00,t-arm,0,1.30721
14,2026-07-28T22:01:14.822506+00:00,t-arm,0,1.407628
0,2026-07-28T22:03:42.926847+00:00,t-arm,3,6.7e-05
1,2026-07-28T22:03:43.027596+00:00,t-arm,3,0.100824
2,2026-07-28T22:03:43.127942+00:00,t-arm,3,0.201164
3,2026-07-28T22:03:43.228478+00:00,t-arm,3,0.301691
4,2026-07-28T22:03:43.328839+00:00,t-arm,3,0.402057
5,2026-07-28T22:03:43.429387+00:00,t-arm,3,0.502604
6,2026-07-28T22:03:43.529829+00:00,t-arm,3,0.603044
7,2026-07-28T22:03:43.630410+00:00,t-arm,3,0.703621
8,2026-07-28T22:03:43.730882+00:00,t-arm,3,0.80409
9,2026-07-28T22:03:43.831524+00:00,t-arm,3,0.904745
10,2026-07-28T22:03:43.932013+00:00,t-arm,3,1.005242
11,2026-07-28T22:03:44.032596+00:00,t-arm,3,1.105817
12,2026-07-28T22:03:44.132966+00:00,t-arm,3,1.206188
13,2026-07-28T22:03:44.233371+00:00,t-arm,3,1.306596
14,2026-07-28T22:03:44.333740+00:00,t-arm,3,1.40695
0,2026-07-28T22:03:49.147544+00:00,t-arm,4,5.4e-05
1,2026-07-28T22:03:49.248019+00:00,t-arm,4,0.100533
2,2026-07-28T22:03:49.348245+00:00,t-arm,4,0.200758
3,2026-07-28T22:03:49.448705+00:00,t-arm,4,0.301222
4,2026-07-28T22:03:49.549115+00:00,t-arm,4,0.40163
5,2026-07-28T22:03:49.649774+00:00,t-arm,4,0.502291
6,2026-07-28T22:03:49.750323+00:00,t-arm,4,0.602849
7,2026-07-28T22:03:49.850629+00:00,t-arm,4,0.70315
8,2026-07-28T22:03:49.950946+00:00,t-arm,4,0.803449
9,2026-07-28T22:03:50.051320+00:00,t-arm,4,0.903828
10,2026-07-28T22:03:50.151652+00:00,t-arm,4,1.00416
11,2026-07-28T22:03:50.251948+00:00,t-arm,4,1.104456
12,2026-07-28T22:03:50.352613+00:00,t-arm,4,1.205117
13,2026-07-28T22:03:50.453280+00:00,t-arm,4,1.305796
14,2026-07-28T22:03:50.553951+00:00,t-arm,4,1.406473
0,2026-07-28T22:04:00.386472+00:00,soli,0,0.00012
1,2026-07-28T22:04:00.487166+00:00,soli,0,0.100767
