frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T03:16:24.184668+00:00,soli,0,0.0
1,2026-07-28T03:16:24.273668+00:00,soli,0,0.093
2,2026-07-28T03:16:24.374995+00:00,soli,0,0.203
3,2026-07-28T03:16:24.476119+00:00,soli,0,0.296
4,2026-07-28T03:16:24.577752+00:00,soli,0,0.406
5,2026-07-28T03:16:24.679379+00:00,soli,0,0.5
6,2026-07-28T03:16:24.780784+00:00,soli,0,0.609
7,2026-07-28T03:16:24.882678+00:00,soli,0,0.703
0,2026-07-28T03:16:28.681071+00:00,soli,1,0.0
1,2026-07-28T03:16:28.782635+00:00,soli,1,0.109
2,2026-07-28T03:16:28.883750+00:00,soli,1,0.203
3,2026-07-28T03:16:28.984695+00:00,soli,1,0.312
4,2026-07-28T03:16:29.086611+00:00,soli,1,0.406
5,2026-07-28T03:16:29.190702+00:00,soli,1,0.515
6,2026-07-28T03:16:29.292304+00:00,soli,1,0.609
7,2026-07-28T03:16:29.393922+00:00,soli,1,0.718
0,2026-07-28T03:16:35.369915+00:00,soli,2,0.0
1,2026-07-28T03:16:35.471956+00:00,soli,2,0.109
2,2026-07-28T03:16:35.573456+00:00,soli,2,0.203
3,2026-07-28T03:16:35.674791+00:00,soli,2,0.313
4,2026-07-28T03:16:35.775867+00:00,soli,2,0.406
5,2026-07-28T03:16:35.877085+00:00,soli,2,0.516
6,2026-07-28T03:16:35.978679+00:00,soli,2,0.609
7,2026-07-28T03:16:36.080101+00:00,soli,2,0.719
0,2026-07-28T03:16:40.216588+00:00,soli,3,0.0
1,2026-07-28T03:16:40.318601+00:00,soli,3,0.094
2,2026-07-28T03:16:40.420033+00:00,soli,3,0.204
3,2026-07-28T03:16:40.521032+00:00,soli,3,0.297
4,2026-07-28T03:16:40.623077+00:00,soli,3,0.407
5,2026-07-28T03:16:40.724314+00:00,soli,3,0.5
6,2026-07-28T03:16:40.825715+00:00,soli,3,0.594
7,2026-07-28T03:16:40.911240+00:00,soli,3,0.688
0,2026-07-28T03:16:48.194708+00:00,making-fist-open,0,0.0
1,2026-07-28T03:16:48.296372+00:00,making-fist-open,0,0.11
2,2026-07-28T03:16:48.397727+00:00,making-fist-open,0,0.203
3,2026-07-28T03:16:48.499112+00:00,making-fist-open,0,0.313
4,2026-07-28T03:16:48.600564+00:00,making-fist-open,0,0.406
5,2026-07-28T03:16:48.702294+00:00,making-fist-open,0,0.516
6,2026-07-28T03:16:48.804321+00:00,making-fist-open,0,0.61
7,2026-07-28T03:16:48.906042+00:00,making-fist-open,0,0.719
0,2026-07-28T03:16:57.888337+00:00,making-fist-open,2,0.0
1,2026-07-28T03:16:57.975289+00:00,making-fist-open,2,0.093
2,2026-07-28T03:16:58.076298+00:00,making-fist-open,2,0.203
3,2026-07-28T03:16:58.177551+00:00,making-fist-open,2,0.297
4,2026-07-28T03:16:58.278383+00:00,making-fist-open,2,0.39
5,2026-07-28T03:16:58.379949+00:00,making-fist-open,2,0.5
6,2026-07-28T03:16:58.487594+00:00,making-fist-open,2,0.609
7,2026-07-28T03:16:58.589112+00:00,making-fist-open,2,0.703
0,2026-07-28T03:17:02.121024+00:00,making-fist-open,3,0.0
1,2026-07-28T03:17:02.222386+00:00,making-fist-open,3,0.109
2,2026-07-28T03:17:02.323829+00:00,making-fist-open,3,0.203
3,2026-07-28T03:17:02.425420+00:00,making-fist-open,3,0.313
4,2026-07-28T03:17:02.527047+00:00,making-fist-open,3,0.406
5,2026-07-28T03:17:02.628764+00:00,making-fist-open,3,0.516
6,2026-07-28T03:17:02.730529+00:00,making-fist-open,3,0.609
7,2026-07-28T03:17:02.832566+00:00,making-fist-open,3,0.719
