trial_index,gesture,trial_num,start_timestamp,end_timestamp,num_frames
0,one-arm-boxing,0,2026-07-28T02:55:12.490251+00:00,2026-07-28T02:55:15.442173+00:00,55
1,one-arm-boxing,1,2026-07-28T02:55:18.760166+00:00,2026-07-28T02:55:21.732685+00:00,56
2,one-arm-boxing,2,2026-07-28T02:55:25.050105+00:00,2026-07-28T02:55:28.026760+00:00,56
3,one-arm-boxing,3,2026-07-28T02:55:31.347583+00:00,2026-07-28T02:55:34.342380+00:00,56
4,one-arm-boxing,4,2026-07-28T02:55:37.658669+00:00,2026-07-28T02:55:40.626472+00:00,56
5,one-arm-boxing,5,2026-07-28T02:55:43.946706+00:00,2026-07-28T02:55:46.933623+00:00,56
6,one-arm-boxing,6,2026-07-28T02:55:50.254150+00:00,2026-07-28T02:55:53.232879+00:00,56
7,one-arm-boxing,7,2026-07-28T02:55:56.552371+00:00,2026-07-28T02:55:59.523116+00:00,56
8,one-arm-boxing,8,2026-07-28T02:56:02.833459+00:00,2026-07-28T02:56:05.823253+00:00,56
9,one-arm-boxing,9,2026-07-28T02:56:09.140959+00:00,2026-07-28T02:56:12.126687+00:00,56
10,one-arm-boxing,10,2026-07-28T02:56:15.448671+00:00,2026-07-28T02:56:18.436989+00:00,56
11,one-arm-boxing,11,2026-07-28T02:56:21.748644+00:00,2026-07-28T02:56:24.727355+00:00,56
12,one-arm-boxing,12,2026-07-28T02:56:28.045575+00:00,2026-07-28T02:56:31.024244+00:00,56
13,one-arm-boxing,13,2026-07-28T02:56:34.346524+00:00,2026-07-28T02:56:37.327368+00:00,56
14,one-arm-boxing,14,2026-07-28T02:56:40.651970+00:00,2026-07-28T02:56:43.633045+00:00,56
15,two-arm-boxing,0,2026-07-28T02:56:46.954610+00:00,2026-07-28T02:56:49.923923+00:00,56
16,two-arm-boxing,1,2026-07-28T02:56:53.242158+00:00,2026-07-28T02:56:56.224067+00:00,56
17,two-arm-boxing,2,2026-07-28T02:56:59.541399+00:00,2026-07-28T02:57:02.527825+00:00,56
18,two-arm-boxing,3,2026-07-28T02:57:05.847353+00:00,2026-07-28T02:57:08.823505+00:00,56
19,two-arm-boxing,4,2026-07-28T02:57:12.145475+00:00,2026-07-28T02:57:15.123358+00:00,56
20,two-arm-boxing,5,2026-07-28T02:57:18.442988+00:00,2026-07-28T02:57:21.404249+00:00,56
21,two-arm-boxing,6,2026-07-28T02:57:24.722178+00:00,2026-07-28T02:57:27.707931+00:00,56
22,two-arm-boxing,7,2026-07-28T02:57:31.024616+00:00,2026-07-28T02:57:34.004236+00:00,56
23,two-arm-boxing,8,2026-07-28T02:57:37.326431+00:00,2026-07-28T02:57:40.293780+00:00,56
24,two-arm-boxing,9,2026-07-28T02:57:43.612716+00:00,2026-07-28T02:57:46.603828+00:00,56
25,two-arm-boxing,10,2026-07-28T02:57:49.915694+00:00,2026-07-28T02:57:52.887800+00:00,56
26,two-arm-boxing,11,2026-07-28T02:57:56.210072+00:00,2026-07-28T02:57:59.188243+00:00,56
27,two-arm-boxing,12,2026-07-28T02:58:02.510607+00:00,2026-07-28T02:58:05.484655+00:00,56
28,two-arm-boxing,13,2026-07-28T02:58:08.805264+00:00,2026-07-28T02:58:11.785004+00:00,56
29,two-arm-boxing,14,2026-07-28T02:58:15.106568+00:00,2026-07-28T02:58:18.068397+00:00,56
