frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T15:42:38.180370+00:00,soli,0,0.0
1,2026-07-28T15:42:38.285091+00:00,soli,0,0.109
2,2026-07-28T15:42:38.387714+00:00,soli,0,0.203
3,2026-07-28T15:42:38.474503+00:00,soli,0,0.296
4,2026-07-28T15:42:38.576527+00:00,soli,0,0.406
5,2026-07-28T15:42:38.678666+00:00,soli,0,0.5
6,2026-07-28T15:42:38.780308+00:00,soli,0,0.609
7,2026-07-28T15:42:38.882310+00:00,soli,0,0.703
8,2026-07-28T15:42:38.974507+00:00,soli,0,0.796
9,2026-07-28T15:42:39.076448+00:00,soli,0,0.906
10,2026-07-28T15:42:39.178124+00:00,soli,0,1.0
11,2026-07-28T15:42:39.280450+00:00,soli,0,1.109
12,2026-07-28T15:42:39.384746+00:00,soli,0,1.203
13,2026-07-28T15:42:39.486794+00:00,soli,0,1.312
14,2026-07-28T15:42:39.588593+00:00,soli,0,1.406
0,2026-07-28T15:42:43.848350+00:00,soli,1,0.0
1,2026-07-28T15:42:43.950028+00:00,soli,1,0.094
2,2026-07-28T15:42:44.036786+00:00,soli,1,0.188
3,2026-07-28T15:42:44.138471+00:00,soli,1,0.297
4,2026-07-28T15:42:44.240775+00:00,soli,1,0.391
5,2026-07-28T15:42:44.342294+00:00,soli,1,0.5
6,2026-07-28T15:42:44.443792+00:00,soli,1,0.594
7,2026-07-28T15:42:44.545745+00:00,soli,1,0.704
8,2026-07-28T15:42:44.654982+00:00,soli,1,0.813
9,2026-07-28T15:42:44.756568+00:00,soli,1,0.907
10,2026-07-28T15:42:44.858294+00:00,soli,1,1.016
11,2026-07-28T15:42:44.960084+00:00,soli,1,1.11
12,2026-07-28T15:42:45.062074+00:00,soli,1,1.219
13,2026-07-28T15:42:45.165583+00:00,soli,1,1.313
14,2026-07-28T15:42:45.267844+00:00,soli,1,1.422
0,2026-07-28T15:42:49.721851+00:00,soli,2,0.0
1,2026-07-28T15:42:49.823477+00:00,soli,2,0.094
2,2026-07-28T15:42:49.924840+00:00,soli,2,0.204
3,2026-07-28T15:42:50.027070+00:00,soli,2,0.297
4,2026-07-28T15:42:50.128847+00:00,soli,2,0.407
5,2026-07-28T15:42:50.230742+00:00,soli,2,0.5
6,2026-07-28T15:42:50.332630+00:00,soli,2,0.61
7,2026-07-28T15:42:50.434459+00:00,soli,2,0.704
8,2026-07-28T15:42:50.530825+00:00,soli,2,0.813
9,2026-07-28T15:42:50.633395+00:00,soli,2,0.907
10,2026-07-28T15:42:50.736055+00:00,soli,2,1.016
11,2026-07-28T15:42:50.838008+00:00,soli,2,1.11
12,2026-07-28T15:42:50.934504+00:00,soli,2,1.204
13,2026-07-28T15:42:51.021080+00:00,soli,2,1.297
14,2026-07-28T15:42:51.122552+00:00,soli,2,1.391
0,2026-07-28T15:42:56.949700+00:00,soli,3,0.016
1,2026-07-28T15:42:57.052956+00:00,soli,3,0.11
2,2026-07-28T15:42:57.155074+00:00,soli,3,0.219
3,2026-07-28T15:42:57.257245+00:00,soli,3,0.313
4,2026-07-28T15:42:57.359072+00:00,soli,3,0.422
5,2026-07-28T15:42:57.460914+00:00,soli,3,0.516
6,2026-07-28T15:42:57.563211+00:00,soli,3,0.625
7,2026-07-28T15:42:57.665747+00:00,soli,3,0.719
8,2026-07-28T15:42:57.762850+00:00,soli,3,0.813
9,2026-07-28T15:42:57.849869+00:00,soli,3,0.906
10,2026-07-28T15:42:57.951508+00:00,soli,3,1.016
11,2026-07-28T15:42:58.052991+00:00,soli,3,1.11
12,2026-07-28T15:42:58.154394+00:00,soli,3,1.219
13,2026-07-28T15:42:58.255744+00:00,soli,3,1.313
14,2026-07-28T15:42:58.357169+00:00,soli,3,1.406
0,2026-07-28T15:43:01.244181+00:00,soli,4,0.0
1,2026-07-28T15:43:01.348433+00:00,soli,4,0.109
2,2026-07-28T15:43:01.450044+00:00,soli,4,0.203
3,2026-07-28T15:43:01.551710+00:00,soli,4,0.313
4,2026-07-28T15:43:01.653876+00:00,soli,4,0.406
5,2026-07-28T15:43:01.739863+00:00,soli,4,0.5
6,2026-07-28T15:43:01.842164+00:00,soli,4,0.609
7,2026-07-28T15:43:01.943866+00:00,soli,4,0.703
8,2026-07-28T15:43:02.037770+00:00,soli,4,0.797
9,2026-07-28T15:43:02.139254+00:00,soli,4,0.906
10,2026-07-28T15:43:02.240540+00:00,soli,4,1.0
11,2026-07-28T15:43:02.341814+00:00,soli,4,1.109
12,2026-07-28T15:43:02.443002+00:00,soli,4,1.203
13,2026-07-28T15:43:02.544209+00:00,soli,4,1.297
14,2026-07-28T15:43:02.629533+00:00,soli,4,1.391
15,2026-07-28T15:43:02.731286+00:00,soli,4,1.484
0,2026-07-28T15:43:11.372500+00:00,making-fist-open,1,0.0
1,2026-07-28T15:43:11.458776+00:00,making-fist-open,1,0.094
2,2026-07-28T15:43:11.560360+00:00,making-fist-open,1,0.203
3,2026-07-28T15:43:11.662130+00:00,making-fist-open,1,0.297
4,2026-07-28T15:43:11.764044+00:00,making-fist-open,1,0.406
