frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T17:15:28.715832+00:00,soli,0,0.0
1,2026-07-28T17:15:28.805745+00:00,soli,0,0.094
2,2026-07-28T17:15:28.907209+00:00,soli,0,0.203
3,2026-07-28T17:15:29.008460+00:00,soli,0,0.297
4,2026-07-28T17:15:29.109751+00:00,soli,0,0.406
5,2026-07-28T17:15:29.211256+00:00,soli,0,0.5
6,2026-07-28T17:15:29.312288+00:00,soli,0,0.609
7,2026-07-28T17:15:29.413624+00:00,soli,0,0.703
8,2026-07-28T17:15:29.512251+00:00,soli,0,0.797
9,2026-07-28T17:15:29.613184+00:00,soli,0,0.906
10,2026-07-28T17:15:29.714724+00:00,soli,0,1.0
11,2026-07-28T17:15:29.815822+00:00,soli,0,1.109
12,2026-07-28T17:15:29.917252+00:00,soli,0,1.203
13,2026-07-28T17:15:30.018413+00:00,soli,0,1.312
14,2026-07-28T17:15:30.120048+00:00,soli,0,1.406
0,2026-07-28T17:15:33.147771+00:00,soli,1,0.0
1,2026-07-28T17:15:33.250276+00:00,soli,1,0.11
2,2026-07-28T17:15:33.355002+00:00,soli,1,0.203
3,2026-07-28T17:15:33.456697+00:00,soli,1,0.313
4,2026-07-28T17:15:33.558251+00:00,soli,1,0.407
5,2026-07-28T17:15:33.658916+00:00,soli,1,0.516
6,2026-07-28T17:15:33.760496+00:00,soli,1,0.61
7,2026-07-28T17:15:33.861801+00:00,soli,1,0.719
8,2026-07-28T17:15:33.962753+00:00,soli,1,0.813
9,2026-07-28T17:15:34.064988+00:00,soli,1,0.922
10,2026-07-28T17:15:34.166226+00:00,soli,1,1.016
11,2026-07-28T17:15:34.267427+00:00,soli,1,1.125
12,2026-07-28T17:15:34.368885+00:00,soli,1,1.219
13,2026-07-28T17:15:34.470265+00:00,soli,1,1.328
14,2026-07-28T17:15:34.571888+00:00,soli,1,1.422
0,2026-07-28T17:15:38.242803+00:00,soli,2,0.0
1,2026-07-28T17:15:38.345136+00:00,soli,2,0.109
2,2026-07-28T17:15:38.446800+00:00,soli,2,0.203
3,2026-07-28T17:15:38.548343+00:00,soli,2,0.313
4,2026-07-28T17:15:38.649754+00:00,soli,2,0.406
5,2026-07-28T17:15:38.751002+00:00,soli,2,0.516
6,2026-07-28T17:15:38.852349+00:00,soli,2,0.609
7,2026-07-28T17:15:38.953491+00:00,soli,2,0.719
8,2026-07-28T17:15:39.060872+00:00,soli,2,0.828
9,2026-07-28T17:15:39.161711+00:00,soli,2,0.922
10,2026-07-28T17:15:39.263373+00:00,soli,2,1.016
11,2026-07-28T17:15:39.364304+00:00,soli,2,1.125
12,2026-07-28T17:15:39.465533+00:00,soli,2,1.219
13,2026-07-28T17:15:39.552290+00:00,soli,2,1.313
14,2026-07-28T17:15:39.653639+00:00,soli,2,1.406
0,2026-07-28T17:15:42.576955+00:00,soli,3,0.0
1,2026-07-28T17:15:42.679251+00:00,soli,3,0.094
2,2026-07-28T17:15:42.780754+00:00,soli,3,0.203
3,2026-07-28T17:15:42.882251+00:00,soli,3,0.297
4,2026-07-28T17:15:42.983753+00:00,soli,3,0.406
5,2026-07-28T17:15:43.085292+00:00,soli,3,0.5
6,2026-07-28T17:15:43.186797+00:00,soli,3,0.609
7,2026-07-28T17:15:43.288114+00:00,soli,3,0.703
8,2026-07-28T17:15:43.389751+00:00,soli,3,0.812
9,2026-07-28T17:15:43.491511+00:00,soli,3,0.906
10,2026-07-28T17:15:43.593065+00:00,soli,3,1.015
11,2026-07-28T17:15:43.694289+00:00,soli,3,1.109
12,2026-07-28T17:15:43.795675+00:00,soli,3,1.219
13,2026-07-28T17:15:43.896839+00:00,soli,3,1.312
14,2026-07-28T17:15:43.997978+00:00,soli,3,1.422
0,2026-07-28T17:15:45.823854+00:00,soli,4,0.0
1,2026-07-28T17:15:45.926369+00:00,soli,4,0.11
2,2026-07-28T17:15:46.028154+00:00,soli,4,0.203
3,2026-07-28T17:15:46.129818+00:00,soli,4,0.313
4,2026-07-28T17:15:46.231479+00:00,soli,4,0.406
5,2026-07-28T17:15:46.333004+00:00,soli,4,0.516
6,2026-07-28T17:15:46.434290+00:00,soli,4,0.61
7,2026-07-28T17:15:46.521621+00:00,soli,4,0.703
8,2026-07-28T17:15:46.623088+00:00,soli,4,0.813
9,2026-07-28T17:15:46.725842+00:00,soli,4,0.906
10,2026-07-28T17:15:46.827251+00:00,soli,4,1.016
11,2026-07-28T17:15:46.928135+00:00,soli,4,1.11
12,2026-07-28T17:15:47.029752+00:00,soli,4,1.219
13,2026-07-28T17:15:47.130751+00:00,soli,4,1.313
14,2026-07-28T17:15:47.232031+00:00,soli,4,1.406
0,2026-07-28T17:15:49.337314+00:00,soli,5,0.0
1,2026-07-28T17:15:49.439760+00:00,soli,5,0.109
2,2026-07-28T17:15:49.541098+00:00,soli,5,0.203
3,2026-07-28T17:15:49.642610+00:00,soli,5,0.312
4,2026-07-28T17:15:49.743751+00:00,soli,5,0.406
5,2026-07-28T17:15:49.844660+00:00,soli,5,0.515
6,2026-07-28T17:15:49.945797+00:00,soli,5,0.609
7,2026-07-28T17:15:50.047252+00:00,soli,5,0.719
8,2026-07-28T17:15:50.148252+00:00,soli,5,0.812
9,2026-07-28T17:15:50.252889+00:00,soli,5,0.922
10,2026-07-28T17:15:50.362172+00:00,soli,5,1.031
11,2026-07-28T17:15:50.463761+00:00,soli,5,1.125
12,2026-07-28T17:15:50.564966+00:00,soli,5,1.234
13,2026-07-28T17:15:50.666091+00:00,soli,5,1.328
14,2026-07-28T17:15:50.767767+00:00,soli,5,1.437
0,2026-07-28T17:15:51.975560+00:00,soli,6,0.0
1,2026-07-28T17:15:52.077991+00:00,soli,6,0.11
2,2026-07-28T17:15:52.179378+00:00,soli,6,0.204
3,2026-07-28T17:15:52.280541+00:00,soli,6,0.313
4,2026-07-28T17:15:52.381633+00:00,soli,6,0.407
5,2026-07-28T17:15:52.482834+00:00,soli,6,0.516
6,2026-07-28T17:15:52.584444+00:00,soli,6,0.61
7,2026-07-28T17:15:52.685980+00:00,soli,6,0.719
8,2026-07-28T17:15:52.795010+00:00,soli,6,0.829
9,2026-07-28T17:15:52.896752+00:00,soli,6,0.922
10,2026-07-28T17:15:52.998229+00:00,soli,6,1.032
11,2026-07-28T17:15:53.099856+00:00,soli,6,1.125
12,2026-07-28T17:15:53.201494+00:00,soli,6,1.235
13,2026-07-28T17:15:53.302833+00:00,soli,6,1.329
14,2026-07-28T17:15:53.403729+00:00,soli,6,1.422
0,2026-07-28T17:15:55.485511+00:00,soli,7,0.0
1,2026-07-28T17:15:55.587746+00:00,soli,7,0.094
2,2026-07-28T17:15:55.689025+00:00,soli,7,0.203
3,2026-07-28T17:15:55.790560+00:00,soli,7,0.297
4,2026-07-28T17:15:55.891567+00:00,soli,7,0.406
5,2026-07-28T17:15:55.992723+00:00,soli,7,0.5
6,2026-07-28T17:15:56.093924+00:00,soli,7,0.609
7,2026-07-28T17:15:56.195448+00:00,soli,7,0.703
8,2026-07-28T17:15:56.296607+00:00,soli,7,0.813
9,2026-07-28T17:15:56.404929+00:00,soli,7,0.922
10,2026-07-28T17:15:56.513259+00:00,soli,7,1.016
11,2026-07-28T17:15:56.599969+00:00,soli,7,1.109
