trial_index,gesture,trial_num,start_timestamp,end_timestamp,num_frames
0,soli,0,2026-07-29T05:12:43.906494+00:00,2026-07-29T05:12:48.387451+00:00,29
1,soli,1,2026-07-29T05:12:50.202917+00:00,2026-07-29T05:12:53.812480+00:00,29
2,soli,2,2026-07-29T05:12:55.087188+00:00,2026-07-29T05:12:58.679381+00:00,29
3,soli,3,2026-07-29T05:13:00.187657+00:00,2026-07-29T05:13:06.651531+00:00,29
4,soli,4,2026-07-29T05:13:07.989265+00:00,2026-07-29T05:13:12.023302+00:00,29
5,soli,5,2026-07-29T05:13:13.405030+00:00,2026-07-29T05:13:17.170105+00:00,29
6,soli,6,2026-07-29T05:13:18.436898+00:00,2026-07-29T05:13:22.520237+00:00,29
7,soli,7,2026-07-29T05:13:24.362965+00:00,2026-07-29T05:13:28.376426+00:00,29
8,soli,8,2026-07-29T05:13:29.593119+00:00,2026-07-29T05:13:33.290727+00:00,29
9,soli,9,2026-07-29T05:13:38.550912+00:00,2026-07-29T05:13:43.011941+00:00,29
10,soli,10,2026-07-29T05:13:44.353311+00:00,2026-07-29T05:14:00.255839+00:00,29
11,soli,11,2026-07-29T05:14:01.645939+00:00,2026-07-29T05:14:06.085837+00:00,29
12,soli,12,2026-07-29T05:14:07.345351+00:00,2026-07-29T05:14:10.910174+00:00,29
13,soli,13,2026-07-29T05:14:12.762528+00:00,2026-07-29T05:14:16.748896+00:00,29
14,soli,14,2026-07-29T05:14:18.069046+00:00,2026-07-29T05:14:21.730858+00:00,29
15,making-fist-open,0,2026-07-29T05:14:22.966733+00:00,2026-07-29T05:15:09.982684+00:00,29
16,making-fist-open,1,2026-07-29T05:15:19.727784+00:00,2026-07-29T05:15:25.057505+00:00,29
17,making-fist-open,2,2026-07-29T05:15:26.224435+00:00,2026-07-29T05:15:31.011502+00:00,29
18,making-fist-open,3,2026-07-29T05:15:32.187782+00:00,2026-07-29T05:15:35.858286+00:00,29
19,making-fist-open,4,2026-07-29T05:15:37.354156+00:00,2026-07-29T05:15:41.557141+00:00,29
20,making-fist-open,5,2026-07-29T05:15:42.908576+00:00,2026-07-29T05:15:46.682180+00:00,29
21,making-fist-open,7,2026-07-29T05:16:23.340147+00:00,2026-07-29T05:16:28.035178+00:00,29
22,making-fist-open,8,2026-07-29T05:16:29.925889+00:00,2026-07-29T05:16:33.833245+00:00,29
23,making-fist-open,9,2026-07-29T05:16:35.017547+00:00,2026-07-29T05:16:39.382864+00:00,29
24,making-fist-open,10,2026-07-29T05:16:40.688091+00:00,2026-07-29T05:16:45.474755+00:00,29
25,making-fist-open,11,2026-07-29T05:16:46.823449+00:00,2026-07-29T05:16:51.392084+00:00,29
26,making-fist-open,12,2026-07-29T05:16:52.634648+00:00,2026-07-29T05:17:00.226068+00:00,29
27,making-fist-open,13,2026-07-29T05:17:01.280691+00:00,2026-07-29T05:17:07.874457+00:00,29
28,making-fist-open,14,2026-07-29T05:17:09.070477+00:00,2026-07-29T05:17:13.677277+00:00,29
