trial_index,gesture,trial_num,start_timestamp,end_timestamp,num_frames
0,push,1,2026-07-27T05:40:59.344619+00:00,2026-07-27T05:41:05.145610+00:00,29
1,push,2,2026-07-27T05:41:07.282458+00:00,2026-07-27T05:41:11.996396+00:00,29
2,push,3,2026-07-27T05:41:15.941455+00:00,2026-07-27T05:41:20.039674+00:00,29
3,push,4,2026-07-27T05:41:22.426036+00:00,2026-07-27T05:41:26.405232+00:00,29
4,push,5,2026-07-27T05:41:28.059271+00:00,2026-07-27T05:41:31.676587+00:00,29
5,push,6,2026-07-27T05:41:33.109289+00:00,2026-07-27T05:41:37.480079+00:00,29
6,push,7,2026-07-27T05:41:39.775785+00:00,2026-07-27T05:41:47.460251+00:00,28
7,push,8,2026-07-27T05:41:49.201086+00:00,2026-07-27T05:41:53.365790+00:00,29
8,push,9,2026-07-27T05:41:54.980610+00:00,2026-07-27T05:41:58.686904+00:00,29
9,pull,0,2026-07-27T05:42:00.393808+00:00,2026-07-27T05:42:09.285908+00:00,29
10,pull,1,2026-07-27T05:42:10.859026+00:00,2026-07-27T05:42:17.196893+00:00,29
11,pull,2,2026-07-27T05:42:19.354227+00:00,2026-07-27T05:42:24.635802+00:00,29
12,pull,3,2026-07-27T05:42:26.572907+00:00,2026-07-27T05:42:30.707014+00:00,29
13,pull,4,2026-07-27T05:42:32.082096+00:00,2026-07-27T05:42:36.166067+00:00,29
14,pull,5,2026-07-27T05:42:37.722817+00:00,2026-07-27T05:42:41.997357+00:00,29
15,pull,6,2026-07-27T05:42:43.396887+00:00,2026-07-27T05:42:48.296251+00:00,29
16,pull,7,2026-07-27T05:42:50.332671+00:00,2026-07-27T05:42:57.450700+00:00,29
17,pull,8,2026-07-27T05:42:59.413512+00:00,2026-07-27T05:43:04.627216+00:00,29
18,pull,9,2026-07-27T05:43:06.444204+00:00,2026-07-27T05:43:13.336656+00:00,29
19,left,0,2026-07-27T05:43:15.862987+00:00,2026-07-27T05:43:25.437965+00:00,29
20,left,1,2026-07-27T05:43:27.164658+00:00,2026-07-27T05:43:31.300933+00:00,29
21,left,2,2026-07-27T05:43:33.170349+00:00,2026-07-27T05:43:37.731205+00:00,29
22,left,3,2026-07-27T05:43:42.381439+00:00,2026-07-27T05:43:48.556848+00:00,29
23,left,4,2026-07-27T05:43:52.164188+00:00,2026-07-27T05:43:56.437198+00:00,29
24,left,5,2026-07-27T05:43:58.107684+00:00,2026-07-27T05:44:02.278106+00:00,29
25,left,6,2026-07-27T05:44:03.958801+00:00,2026-07-27T05:44:08.071679+00:00,29
26,left,7,2026-07-27T05:44:10.017392+00:00,2026-07-27T05:44:13.917830+00:00,29
27,left,8,2026-07-27T05:44:15.827219+00:00,2026-07-27T05:44:19.747761+00:00,29
28,left,9,2026-07-27T05:44:21.907746+00:00,2026-07-27T05:44:26.307903+00:00,29
29,right,0,2026-07-27T05:44:27.983531+00:00,2026-07-27T05:44:46.597955+00:00,29
30,right,1,2026-07-27T05:44:48.497497+00:00,2026-07-27T05:44:53.168124+00:00,29
31,right,2,2026-07-27T05:44:54.549975+00:00,2026-07-27T05:44:58.748074+00:00,29
32,right,3,2026-07-27T05:45:01.899967+00:00,2026-07-27T05:45:06.121932+00:00,28
33,right,4,2026-07-27T05:45:08.122960+00:00,2026-07-27T05:45:12.297873+00:00,29
34,right,5,2026-07-27T05:45:15.894135+00:00,2026-07-27T05:45:20.099176+00:00,29
35,right,6,2026-07-27T05:45:21.777953+00:00,2026-07-27T05:45:26.219162+00:00,29
36,right,7,2026-07-27T05:45:27.653488+00:00,2026-07-27T05:45:32.518131+00:00,29
37,right,8,2026-07-27T05:45:34.372145+00:00,2026-07-27T05:45:38.498193+00:00,29
38,right,9,2026-07-27T05:45:41.225266+00:00,2026-07-27T05:45:45.539085+00:00,29
