frame_index,timestamp,gesture,trial,elapsed
0,2026-07-27T05:41:02.161281+00:00,push,1,4.5e-05
1,2026-07-27T05:41:02.266364+00:00,push,1,0.105136
2,2026-07-27T05:41:02.370306+00:00,push,1,0.209062
3,2026-07-27T05:41:02.473402+00:00,push,1,0.312147
4,2026-07-27T05:41:02.578457+00:00,push,1,0.417205
5,2026-07-27T05:41:02.683503+00:00,push,1,0.522252
6,2026-07-27T05:41:02.788558+00:00,push,1,0.627301
7,2026-07-27T05:41:02.891342+00:00,push,1,0.730083
8,2026-07-27T05:41:02.996377+00:00,push,1,0.83512
9,2026-07-27T05:41:03.101405+00:00,push,1,0.940145
10,2026-07-27T05:41:03.206438+00:00,push,1,1.045179
11,2026-07-27T05:41:03.311468+00:00,push,1,1.150204
12,2026-07-27T05:41:03.416515+00:00,push,1,1.25527
13,2026-07-27T05:41:03.521588+00:00,push,1,1.360344
14,2026-07-27T05:41:03.625830+00:00,push,1,1.464578
15,2026-07-27T05:41:03.730881+00:00,push,1,1.569633
16,2026-07-27T05:41:03.835932+00:00,push,1,1.674681
17,2026-07-27T05:41:03.940125+00:00,push,1,1.778874
18,2026-07-27T05:41:04.041358+00:00,push,1,1.880098
19,2026-07-27T05:41:04.142982+00:00,push,1,1.981722
20,2026-07-27T05:41:04.244675+00:00,push,1,2.083417
21,2026-07-27T05:41:04.346976+00:00,push,1,2.185717
22,2026-07-27T05:41:04.447382+00:00,push,1,2.286126
23,2026-07-27T05:41:04.547999+00:00,push,1,2.386742
24,2026-07-27T05:41:04.648432+00:00,push,1,2.487171
25,2026-07-27T05:41:04.749110+00:00,push,1,2.587854
26,2026-07-27T05:41:04.850122+00:00,push,1,2.688869
27,2026-07-27T05:41:04.950284+00:00,push,1,2.789026
28,2026-07-27T05:41:05.051356+00:00,push,1,2.890098
0,2026-07-27T05:41:08.995980+00:00,push,2,4.1e-05
1,2026-07-27T05:41:09.101059+00:00,push,2,0.105127
2,2026-07-27T05:41:09.206145+00:00,push,2,0.210205
3,2026-07-27T05:41:09.311199+00:00,push,2,0.315253
4,2026-07-27T05:41:09.415874+00:00,push,2,0.419922
5,2026-07-27T05:41:09.520916+00:00,push,2,0.524964
6,2026-07-27T05:41:09.623415+00:00,push,2,0.627459
7,2026-07-27T05:41:09.725813+00:00,push,2,0.729873
8,2026-07-27T05:41:09.830863+00:00,push,2,0.834911
9,2026-07-27T05:41:09.935907+00:00,push,2,0.939954
10,2026-07-27T05:41:10.040082+00:00,push,2,1.044126
11,2026-07-27T05:41:10.145139+00:00,push,2,1.14918
12,2026-07-27T05:41:10.250182+00:00,push,2,1.25423
13,2026-07-27T05:41:10.355234+00:00,push,2,1.359281
14,2026-07-27T05:41:10.460288+00:00,push,2,1.464344
15,2026-07-27T05:41:10.565353+00:00,push,2,1.569425
16,2026-07-27T05:41:10.670444+00:00,push,2,1.674499
