trial_index,gesture,trial_num,start_timestamp,end_timestamp,num_frames
0,pull,0,2026-07-28T23:27:32.043634+00:00,2026-07-28T23:27:39.976328+00:00,20
1,pull,1,2026-07-28T23:27:53.731712+00:00,2026-07-28T23:29:16.450507+00:00,20
2,pull,2,2026-07-28T23:29:18.401744+00:00,2026-07-28T23:29:21.786902+00:00,20
3,pull,3,2026-07-28T23:29:23.946225+00:00,2026-07-28T23:29:27.066291+00:00,20
4,pull,4,2026-07-28T23:29:28.679794+00:00,2026-07-28T23:29:33.607332+00:00,20
5,push,0,2026-07-28T23:29:34.660568+00:00,2026-07-28T23:29:40.896961+00:00,20
6,push,1,2026-07-28T23:29:42.367567+00:00,2026-07-28T23:29:45.677656+00:00,20
7,push,2,2026-07-28T23:29:47.090136+00:00,2026-07-28T23:29:50.607022+00:00,20
8,push,3,2026-07-28T23:29:51.727916+00:00,2026-07-28T23:29:55.297679+00:00,20
9,push,4,2026-07-28T23:29:56.483645+00:00,2026-07-28T23:29:59.666925+00:00,20
10,right,0,2026-07-28T23:30:00.639552+00:00,2026-07-28T23:30:12.758249+00:00,20
11,right,1,2026-07-28T23:30:14.242317+00:00,2026-07-28T23:30:21.060720+00:00,20
12,right,2,2026-07-28T23:30:22.722932+00:00,2026-07-28T23:30:26.676998+00:00,20
13,right,3,2026-07-28T23:30:27.685708+00:00,2026-07-28T23:30:31.351430+00:00,20
14,right,4,2026-07-28T23:30:32.284938+00:00,2026-07-28T23:30:36.237764+00:00,20
15,left,0,2026-07-28T23:30:37.359817+00:00,2026-07-28T23:30:47.283770+00:00,20
16,left,1,2026-07-28T23:30:48.379594+00:00,2026-07-28T23:30:52.037718+00:00,20
17,left,2,2026-07-28T23:30:53.417898+00:00,2026-07-28T23:30:56.917478+00:00,20
18,left,3,2026-07-28T23:30:58.211545+00:00,2026-07-28T23:31:01.597918+00:00,20
19,left,4,2026-07-28T23:31:03.075835+00:00,2026-07-28T23:31:40.557838+00:00,20
20,clockwise,0,2026-07-28T23:31:41.759893+00:00,2026-07-28T23:31:55.541268+00:00,20
21,clockwise,1,2026-07-28T23:31:56.924335+00:00,2026-07-28T23:31:59.621915+00:00,20
22,clockwise,2,2026-07-28T23:32:00.939627+00:00,2026-07-28T23:32:04.038039+00:00,20
23,clockwise,3,2026-07-28T23:32:05.172739+00:00,2026-07-28T23:32:09.171471+00:00,20
24,clockwise,4,2026-07-28T23:32:10.377375+00:00,2026-07-28T23:32:15.419435+00:00,20
25,anticlockwise,0,2026-07-28T23:32:16.458907+00:00,2026-07-28T23:32:22.208740+00:00,20
26,anticlockwise,1,2026-07-28T23:32:24.470398+00:00,2026-07-28T23:32:33.188876+00:00,20
27,anticlockwise,2,2026-07-28T23:32:35.437186+00:00,2026-07-28T23:32:38.798571+00:00,20
28,anticlockwise,3,2026-07-28T23:32:39.912253+00:00,2026-07-28T23:32:43.718292+00:00,20
29,anticlockwise,4,2026-07-28T23:32:45.197140+00:00,2026-07-28T23:32:49.962071+00:00,20
