frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T23:27:38.019694+00:00,pull,0,7.1e-05
1,2026-07-28T23:27:38.156192+00:00,pull,0,0.136546
2,2026-07-28T23:27:38.256684+00:00,pull,0,0.23706
3,2026-07-28T23:27:38.357054+00:00,pull,0,0.337428
4,2026-07-28T23:27:38.457435+00:00,pull,0,0.437812
5,2026-07-28T23:27:38.557848+00:00,pull,0,0.538223
6,2026-07-28T23:27:38.658116+00:00,pull,0,0.638498
7,2026-07-28T23:27:38.758532+00:00,pull,0,0.738922
8,2026-07-28T23:27:38.859016+00:00,pull,0,0.839392
9,2026-07-28T23:27:38.959386+00:00,pull,0,0.939759
10,2026-07-28T23:27:39.059929+00:00,pull,0,1.040289
11,2026-07-28T23:27:39.160623+00:00,pull,0,1.141001
12,2026-07-28T23:27:39.261023+00:00,pull,0,1.241401
13,2026-07-28T23:27:39.361730+00:00,pull,0,1.342111
14,2026-07-28T23:27:39.462081+00:00,pull,0,1.442455
15,2026-07-28T23:27:39.562455+00:00,pull,0,1.54283
16,2026-07-28T23:27:39.663103+00:00,pull,0,1.643483
17,2026-07-28T23:27:39.763453+00:00,pull,0,1.743832
18,2026-07-28T23:27:39.863907+00:00,pull,0,1.84428
19,2026-07-28T23:27:39.964408+00:00,pull,0,1.944789
0,2026-07-28T23:29:14.523807+00:00,pull,1,0.000214
1,2026-07-28T23:29:14.624243+00:00,pull,1,0.100508
2,2026-07-28T23:29:14.724658+00:00,pull,1,0.200924
3,2026-07-28T23:29:14.824993+00:00,pull,1,0.301246
4,2026-07-28T23:29:14.925502+00:00,pull,1,0.40176
5,2026-07-28T23:29:15.025863+00:00,pull,1,0.502124
6,2026-07-28T23:29:15.126435+00:00,pull,1,0.602699
7,2026-07-28T23:29:15.226876+00:00,pull,1,0.703138
8,2026-07-28T23:29:15.327662+00:00,pull,1,0.803917
9,2026-07-28T23:29:15.428207+00:00,pull,1,0.90445
10,2026-07-28T23:29:15.528664+00:00,pull,1,1.004924
11,2026-07-28T23:29:15.629167+00:00,pull,1,1.105479
12,2026-07-28T23:29:15.729644+00:00,pull,1,1.205904
13,2026-07-28T23:29:15.830192+00:00,pull,1,1.306456
14,2026-07-28T23:29:15.930644+00:00,pull,1,1.406907
15,2026-07-28T23:29:16.031358+00:00,pull,1,1.507611
16,2026-07-28T23:29:16.131722+00:00,pull,1,1.607982
17,2026-07-28T23:29:16.232367+00:00,pull,1,1.708627
18,2026-07-28T23:29:16.332833+00:00,pull,1,1.809096
19,2026-07-28T23:29:16.433445+00:00,pull,1,1.909701
0,2026-07-28T23:29:19.867319+00:00,pull,2,6.2e-05
1,2026-07-28T23:29:19.967962+00:00,pull,2,0.100714
2,2026-07-28T23:29:20.068683+00:00,pull,2,0.20143
3,2026-07-28T23:29:20.169039+00:00,pull,2,0.301789
4,2026-07-28T23:29:20.269474+00:00,pull,2,0.402218
5,2026-07-28T23:29:20.369710+00:00,pull,2,0.502452
6,2026-07-28T23:29:20.470346+00:00,pull,2,0.603091
7,2026-07-28T23:29:20.570920+00:00,pull,2,0.703672
8,2026-07-28T23:29:20.671629+00:00,pull,2,0.804382
9,2026-07-28T23:29:20.772124+00:00,pull,2,0.904859
10,2026-07-28T23:29:20.872896+00:00,pull,2,1.005642
11,2026-07-28T23:29:20.973507+00:00,pull,2,1.106244
