frame_index,timestamp,gesture,trial,elapsed
0,2026-07-27T13:01:57.089298+00:00,push,0,5e-05
1,2026-07-27T13:01:57.190377+00:00,push,0,0.101125
2,2026-07-27T13:01:57.295460+00:00,push,0,0.206211
3,2026-07-27T13:01:57.400546+00:00,push,0,0.311298
4,2026-07-27T13:01:57.505121+00:00,push,0,0.415871
5,2026-07-27T13:01:57.608041+00:00,push,0,0.518792
6,2026-07-27T13:01:57.713128+00:00,push,0,0.623884
7,2026-07-27T13:01:57.818226+00:00,push,0,0.728977
8,2026-07-27T13:01:57.923309+00:00,push,0,0.834066
9,2026-07-27T13:01:58.023558+00:00,push,0,0.934322
10,2026-07-27T13:01:58.123687+00:00,push,0,1.034441
11,2026-07-27T13:01:58.225064+00:00,push,0,1.135808
12,2026-07-27T13:01:58.330142+00:00,push,0,1.240895
13,2026-07-27T13:01:58.435284+00:00,push,0,1.346036
14,2026-07-27T13:01:58.540372+00:00,push,0,1.451126
15,2026-07-27T13:01:58.645457+00:00,push,0,1.55621
16,2026-07-27T13:01:58.750534+00:00,push,0,1.661272
17,2026-07-27T13:01:58.855587+00:00,push,0,1.766321
18,2026-07-27T13:01:58.960651+00:00,push,0,1.871398
19,2026-07-27T13:01:59.065736+00:00,push,0,1.976487
0,2026-07-27T13:02:04.487069+00:00,push,1,4.2e-05
1,2026-07-27T13:02:04.590341+00:00,push,1,0.103328
2,2026-07-27T13:02:04.695427+00:00,push,1,0.208407
3,2026-07-27T13:02:04.800521+00:00,push,1,0.313512
4,2026-07-27T13:02:04.905613+00:00,push,1,0.418593
5,2026-07-27T13:02:05.009043+00:00,push,1,0.522027
6,2026-07-27T13:02:05.111289+00:00,push,1,0.624269
7,2026-07-27T13:02:05.216366+00:00,push,1,0.729342
8,2026-07-27T13:02:05.321441+00:00,push,1,0.834418
9,2026-07-27T13:02:05.423251+00:00,push,1,0.936232
10,2026-07-27T13:02:05.528331+00:00,push,1,1.041301
11,2026-07-27T13:02:05.633390+00:00,push,1,1.146348
12,2026-07-27T13:02:05.738445+00:00,push,1,1.251421
13,2026-07-27T13:02:05.841316+00:00,push,1,1.354301
14,2026-07-27T13:02:05.946414+00:00,push,1,1.459391
15,2026-07-27T13:02:06.051510+00:00,push,1,1.564487
16,2026-07-27T13:02:06.156594+00:00,push,1,1.669574
17,2026-07-27T13:02:06.261693+00:00,push,1,1.774678
18,2026-07-27T13:02:06.366788+00:00,push,1,1.879773
19,2026-07-27T13:02:06.471892+00:00,push,1,1.984882
0,2026-07-27T13:02:08.941756+00:00,push,2,4.3e-05
1,2026-07-27T13:02:09.046168+00:00,push,2,0.104468
2,2026-07-27T13:02:09.148123+00:00,push,2,0.206419
3,2026-07-27T13:02:09.253208+00:00,push,2,0.311502
4,2026-07-27T13:02:09.356951+00:00,push,2,0.415242
5,2026-07-27T13:02:09.462037+00:00,push,2,0.520333
6,2026-07-27T13:02:09.564212+00:00,push,2,0.62251
7,2026-07-27T13:02:09.669297+00:00,push,2,0.727596
8,2026-07-27T13:02:09.773608+00:00,push,2,0.831894
9,2026-07-27T13:02:09.874627+00:00,push,2,0.932919
10,2026-07-27T13:02:09.979707+00:00,push,2,1.037986
11,2026-07-27T13:02:10.084765+00:00,push,2,1.143043
12,2026-07-27T13:02:10.189832+00:00,push,2,1.248122
13,2026-07-27T13:02:10.294904+00:00,push,2,1.35319
14,2026-07-27T13:02:10.399983+00:00,push,2,1.458278
15,2026-07-27T13:02:10.500884+00:00,push,2,1.559182
16,2026-07-27T13:02:10.605979+00:00,push,2,1.664274
17,2026-07-27T13:02:10.711060+00:00,push,2,1.76935
18,2026-07-27T13:02:10.816131+00:00,push,2,1.874418
19,2026-07-27T13:02:10.921211+00:00,push,2,1.979507
0,2026-07-27T13:02:13.555602+00:00,push,3,4e-05
1,2026-07-27T13:02:13.656961+00:00,push,3,0.101413
2,2026-07-27T13:02:13.762052+00:00,push,3,0.2065
3,2026-07-27T13:02:13.867148+00:00,push,3,0.311595
4,2026-07-27T13:02:13.972234+00:00,push,3,0.416681
5,2026-07-27T13:02:14.074465+00:00,push,3,0.518912
6,2026-07-27T13:02:14.179539+00:00,push,3,0.623986
7,2026-07-27T13:02:14.284613+00:00,push,3,0.729056
8,2026-07-27T13:02:14.388636+00:00,push,3,0.833105
9,2026-07-27T13:02:14.490257+00:00,push,3,0.934704
10,2026-07-27T13:02:14.595326+00:00,push,3,1.03975
11,2026-07-27T13:02:14.700361+00:00,push,3,1.144781
12,2026-07-27T13:02:14.805425+00:00,push,3,1.249867
13,2026-07-27T13:02:14.908693+00:00,push,3,1.353144
14,2026-07-27T13:02:15.013746+00:00,push,3,1.458199
15,2026-07-27T13:02:15.118833+00:00,push,3,1.563278
16,2026-07-27T13:02:15.222623+00:00,push,3,1.667068
17,2026-07-27T13:02:15.323591+00:00,push,3,1.76804
18,2026-07-27T13:02:15.424234+00:00,push,3,1.868683
19,2026-07-27T13:02:15.529319+00:00,push,3,1.973768
0,2026-07-27T13:02:19.226800+00:00,push,4,4.5e-05
1,2026-07-27T13:02:19.331396+00:00,push,4,0.104647
2,2026-07-27T13:02:19.435040+00:00,push,4,0.208295
3,2026-07-27T13:02:19.540143+00:00,push,4,0.313404
4,2026-07-27T13:02:19.645241+00:00,push,4,0.418493
5,2026-07-27T13:02:19.750329+00:00,push,4,0.523575
6,2026-07-27T13:02:19.855412+00:00,push,4,0.628662
7,2026-07-27T13:02:19.960501+00:00,push,4,0.733755
8,2026-07-27T13:02:20.065589+00:00,push,4,0.838839
9,2026-07-27T13:02:20.170403+00:00,push,4,0.943677
10,2026-07-27T13:02:20.273545+00:00,push,4,1.04678
11,2026-07-27T13:02:20.378609+00:00,push,4,1.151853
12,2026-07-27T13:02:20.483692+00:00,push,4,1.256945
13,2026-07-27T13:02:20.588788+00:00,push,4,1.362044
14,2026-07-27T13:02:20.690224+00:00,push,4,1.463471
15,2026-07-27T13:02:20.795304+00:00,push,4,1.568555
16,2026-07-27T13:02:20.900401+00:00,push,4,1.67365
17,2026-07-27T13:02:21.001058+00:00,push,4,1.774307
18,2026-07-27T13:02:21.106148+00:00,push,4,1.879394
19,2026-07-27T13:02:21.211224+00:00,push,4,1.984464
0,2026-07-27T13:02:23.971874+00:00,push,5,4.3e-05
1,2026-07-27T13:02:24.075974+00:00,push,5,0.104149
2,2026-07-27T13:02:24.181057+00:00,push,5,0.209232
3,2026-07-27T13:02:24.286136+00:00,push,5,0.314308
4,2026-07-27T13:02:24.391217+00:00,push,5,0.419393
5,2026-07-27T13:02:24.496302+00:00,push,5,0.524478
6,2026-07-27T13:02:24.601384+00:00,push,5,0.629558
7,2026-07-27T13:02:24.706457+00:00,push,5,0.734622
8,2026-07-27T13:02:24.811533+00:00,push,5,0.839709
9,2026-07-27T13:02:24.916623+00:00,push,5,0.944799
10,2026-07-27T13:02:25.017689+00:00,push,5,1.045849
11,2026-07-27T13:02:25.122781+00:00,push,5,1.150952
12,2026-07-27T13:02:25.223552+00:00,push,5,1.251727
13,2026-07-27T13:02:25.328633+00:00,push,5,1.356808
14,2026-07-27T13:02:25.433720+00:00,push,5,1.461896
15,2026-07-27T13:02:25.538806+00:00,push,5,1.566983
16,2026-07-27T13:02:25.641204+00:00,push,5,1.669375
17,2026-07-27T13:02:25.746283+00:00,push,5,1.774453
18,2026-07-27T13:02:25.848015+00:00,push,5,1.876179
19,2026-07-27T13:02:25.953086+00:00,push,5,1.981261
0,2026-07-27T13:02:28.281687+00:00,push,6,5.3e-05
1,2026-07-27T13:02:28.384305+00:00,push,6,0.102673
2,2026-07-27T13:02:28.488147+00:00,push,6,0.206517
3,2026-07-27T13:02:28.593240+00:00,push,6,0.311609
4,2026-07-27T13:02:28.697599+00:00,push,6,0.415963
5,2026-07-27T13:02:28.799034+00:00,push,6,0.517397
6,2026-07-27T13:02:28.904126+00:00,push,6,0.622491
7,2026-07-27T13:02:29.007877+00:00,push,6,0.726243
8,2026-07-27T13:02:29.111289+00:00,push,6,0.82965
9,2026-07-27T13:02:29.214335+00:00,push,6,0.932692
10,2026-07-27T13:02:29.316928+00:00,push,6,1.035267
11,2026-07-27T13:02:29.421967+00:00,push,6,1.14031
12,2026-07-27T13:02:29.527030+00:00,push,6,1.245396
13,2026-07-27T13:02:29.630727+00:00,push,6,1.349094
14,2026-07-27T13:02:29.735816+00:00,push,6,1.454182
15,2026-07-27T13:02:29.840908+00:00,push,6,1.559273
16,2026-07-27T13:02:29.945992+00:00,push,6,1.664357
17,2026-07-27T13:02:30.047996+00:00,push,6,1.766358
18,2026-07-27T13:02:30.153067+00:00,push,6,1.871422
19,2026-07-27T13:02:30.256842+00:00,push,6,1.97521
0,2026-07-27T13:02:32.917646+00:00,push,7,5.8e-05
1,2026-07-27T13:02:33.022367+00:00,push,7,0.104774
2,2026-07-27T13:02:33.123518+00:00,push,7,0.205931
3,2026-07-27T13:02:33.228594+00:00,push,7,0.310989
4,2026-07-27T13:02:33.333666+00:00,push,7,0.416074
5,2026-07-27T13:02:33.434175+00:00,push,7,0.516584
6,2026-07-27T13:02:33.539270+00:00,push,7,0.621682
7,2026-07-27T13:02:33.644341+00:00,push,7,0.726735
8,2026-07-27T13:02:33.748557+00:00,push,7,0.830955
9,2026-07-27T13:02:33.853627+00:00,push,7,0.936034
10,2026-07-27T13:02:33.954523+00:00,push,7,1.036906
11,2026-07-27T13:02:34.059567+00:00,push,7,1.141951
12,2026-07-27T13:02:34.164629+00:00,push,7,1.247029
13,2026-07-27T13:02:34.269713+00:00,push,7,1.352119
