frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T05:46:20.988566+00:00,push,0,5.1e-05
1,2026-07-28T05:46:21.089073+00:00,push,0,0.100548
2,2026-07-28T05:46:21.194140+00:00,push,0,0.20562
3,2026-07-28T05:46:21.299211+00:00,push,0,0.310686
4,2026-07-28T05:46:21.404268+00:00,push,0,0.415738
5,2026-07-28T05:46:21.505298+00:00,push,0,0.516778
6,2026-07-28T05:46:21.610386+00:00,push,0,0.621869
7,2026-07-28T05:46:21.715155+00:00,push,0,0.726625
8,2026-07-28T05:46:21.820206+00:00,push,0,0.831672
9,2026-07-28T05:46:21.925253+00:00,push,0,0.936717
10,2026-07-28T05:46:22.028095+00:00,push,0,1.03956
11,2026-07-28T05:46:22.133161+00:00,push,0,1.144641
12,2026-07-28T05:46:22.238223+00:00,push,0,1.249693
13,2026-07-28T05:46:22.343293+00:00,push,0,1.354762
14,2026-07-28T05:46:22.446427+00:00,push,0,1.457895
15,2026-07-28T05:46:22.549321+00:00,push,0,1.560804
16,2026-07-28T05:46:22.653951+00:00,push,0,1.665425
17,2026-07-28T05:46:22.759010+00:00,push,0,1.770477
18,2026-07-28T05:46:22.861306+00:00,push,0,1.872782
19,2026-07-28T05:46:22.966369+00:00,push,0,1.977835
0,2026-07-28T05:46:25.648631+00:00,push,1,3.6e-05
1,2026-07-28T05:46:25.753698+00:00,push,1,0.105102
2,2026-07-28T05:46:25.858765+00:00,push,1,0.210174
3,2026-07-28T05:46:25.963843+00:00,push,1,0.31524
4,2026-07-28T05:46:26.068895+00:00,push,1,0.420305
5,2026-07-28T05:46:26.173962+00:00,push,1,0.525369
6,2026-07-28T05:46:26.279016+00:00,push,1,0.63041
7,2026-07-28T05:46:26.384054+00:00,push,1,0.735447
8,2026-07-28T05:46:26.489078+00:00,push,1,0.840471
9,2026-07-28T05:46:26.594119+00:00,push,1,0.945515
10,2026-07-28T05:46:26.694520+00:00,push,1,1.045912
11,2026-07-28T05:46:26.799577+00:00,push,1,1.150986
12,2026-07-28T05:46:26.904642+00:00,push,1,1.256044
13,2026-07-28T05:46:27.009698+00:00,push,1,1.361102
14,2026-07-28T05:46:27.113594+00:00,push,1,1.465007
15,2026-07-28T05:46:27.218660+00:00,push,1,1.570061
16,2026-07-28T05:46:27.323716+00:00,push,1,1.675118
17,2026-07-28T05:46:27.428764+00:00,push,1,1.780159
18,2026-07-28T05:46:27.530235+00:00,push,1,1.881633
19,2026-07-28T05:46:27.635299+00:00,push,1,1.986714
0,2026-07-28T05:46:29.879126+00:00,push,2,4.4e-05
1,2026-07-28T05:46:29.980244+00:00,push,2,0.101162
2,2026-07-28T05:46:30.085316+00:00,push,2,0.206242
3,2026-07-28T05:46:30.190408+00:00,push,2,0.311325
4,2026-07-28T05:46:30.295458+00:00,push,2,0.416362
5,2026-07-28T05:46:30.398453+00:00,push,2,0.519359
6,2026-07-28T05:46:30.501320+00:00,push,2,0.622238
7,2026-07-28T05:46:30.606378+00:00,push,2,0.72729
8,2026-07-28T05:46:30.711431+00:00,push,2,0.832343
9,2026-07-28T05:46:30.813454+00:00,push,2,0.934357
10,2026-07-28T05:46:30.916765+00:00,push,2,1.03767
11,2026-07-28T05:46:31.021839+00:00,push,2,1.142762
12,2026-07-28T05:46:31.126930+00:00,push,2,1.247857
13,2026-07-28T05:46:31.232002+00:00,push,2,1.352916
14,2026-07-28T05:46:31.337056+00:00,push,2,1.457964
15,2026-07-28T05:46:31.440062+00:00,push,2,1.560968
16,2026-07-28T05:46:31.542866+00:00,push,2,1.66378
17,2026-07-28T05:46:31.646332+00:00,push,2,1.767251
18,2026-07-28T05:46:31.746829+00:00,push,2,1.867741
19,2026-07-28T05:46:31.851879+00:00,push,2,1.97279
0,2026-07-28T05:46:35.152110+00:00,push,3,6.8e-05
1,2026-07-28T05:46:35.257215+00:00,push,3,0.10515
2,2026-07-28T05:46:35.362294+00:00,push,3,0.21022
3,2026-07-28T05:46:35.467365+00:00,push,3,0.315289
4,2026-07-28T05:46:35.568361+00:00,push,3,0.416299
5,2026-07-28T05:46:35.672351+00:00,push,3,0.520281
6,2026-07-28T05:46:35.775636+00:00,push,3,0.62356
7,2026-07-28T05:46:35.879642+00:00,push,3,0.72756
8,2026-07-28T05:46:35.981742+00:00,push,3,0.829663
9,2026-07-28T05:46:36.086793+00:00,push,3,0.93472
10,2026-07-28T05:46:36.187225+00:00,push,3,1.035152
11,2026-07-28T05:46:36.292294+00:00,push,3,1.140227
12,2026-07-28T05:46:36.397367+00:00,push,3,1.2453
13,2026-07-28T05:46:36.502429+00:00,push,3,1.350355
14,2026-07-28T05:46:36.607491+00:00,push,3,1.455424
15,2026-07-28T05:46:36.712548+00:00,push,3,1.560469
16,2026-07-28T05:46:36.817591+00:00,push,3,1.66551
17,2026-07-28T05:46:36.918095+00:00,push,3,1.766015
18,2026-07-28T05:46:37.018970+00:00,push,3,1.866893
19,2026-07-28T05:46:37.124032+00:00,push,3,1.971965
0,2026-07-28T05:46:40.256474+00:00,push,4,4.7e-05
1,2026-07-28T05:46:40.361575+00:00,push,4,0.10516
2,2026-07-28T05:46:40.466660+00:00,push,4,0.210235
3,2026-07-28T05:46:40.571746+00:00,push,4,0.315317
4,2026-07-28T05:46:40.673332+00:00,push,4,0.416893
5,2026-07-28T05:46:40.778381+00:00,push,4,0.521938
6,2026-07-28T05:46:40.882317+00:00,push,4,0.625892
7,2026-07-28T05:46:40.987390+00:00,push,4,0.730961
8,2026-07-28T05:46:41.091880+00:00,push,4,0.835451
9,2026-07-28T05:46:41.196222+00:00,push,4,0.939786
10,2026-07-28T05:46:41.301286+00:00,push,4,1.044841
11,2026-07-28T05:46:41.406330+00:00,push,4,1.149891
12,2026-07-28T05:46:41.511387+00:00,push,4,1.254952
13,2026-07-28T05:46:41.615077+00:00,push,4,1.358658
14,2026-07-28T05:46:41.720151+00:00,push,4,1.463722
15,2026-07-28T05:46:41.822303+00:00,push,4,1.565866
16,2026-07-28T05:46:41.927351+00:00,push,4,1.670907
17,2026-07-28T05:46:42.032399+00:00,push,4,1.775967
18,2026-07-28T05:46:42.137472+00:00,push,4,1.881043
19,2026-07-28T05:46:42.242118+00:00,push,4,1.985679
0,2026-07-28T05:46:46.666180+00:00,push,5,5.8e-05
1,2026-07-28T05:46:46.771272+00:00,push,5,0.105145
2,2026-07-28T05:46:46.872294+00:00,push,5,0.206156
3,2026-07-28T05:46:46.977355+00:00,push,5,0.311213
4,2026-07-28T05:46:47.080985+00:00,push,5,0.414855
5,2026-07-28T05:46:47.183120+00:00,push,5,0.516974
6,2026-07-28T05:46:47.288169+00:00,push,5,0.622025
7,2026-07-28T05:46:47.393223+00:00,push,5,0.727076
8,2026-07-28T05:46:47.498275+00:00,push,5,0.832129
9,2026-07-28T05:46:47.599035+00:00,push,5,0.932897
10,2026-07-28T05:46:47.704108+00:00,push,5,1.037962
11,2026-07-28T05:46:47.809154+00:00,push,5,1.143012
12,2026-07-28T05:46:47.914208+00:00,push,5,1.248064
13,2026-07-28T05:46:48.016754+00:00,push,5,1.350625
14,2026-07-28T05:46:48.121043+00:00,push,5,1.454914
15,2026-07-28T05:46:48.223694+00:00,push,5,1.557552
16,2026-07-28T05:46:48.328756+00:00,push,5,1.662615
17,2026-07-28T05:46:48.433811+00:00,push,5,1.767674
18,2026-07-28T05:46:48.538878+00:00,push,5,1.872733
19,2026-07-28T05:46:48.643334+00:00,push,5,1.977186
0,2026-07-28T05:46:51.249036+00:00,push,6,4.8e-05
1,2026-07-28T05:46:51.353211+00:00,push,6,0.104223
2,2026-07-28T05:46:51.455607+00:00,push,6,0.206622
3,2026-07-28T05:46:51.557783+00:00,push,6,0.308803
4,2026-07-28T05:46:51.661453+00:00,push,6,0.412455
5,2026-07-28T05:46:51.766508+00:00,push,6,0.517506
