frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T03:15:29.948305+00:00,soli,0,0.0
1,2026-07-28T03:15:30.045048+00:00,soli,0,0.11
2,2026-07-28T03:15:30.146550+00:00,soli,0,0.203
3,2026-07-28T03:15:30.248102+00:00,soli,0,0.313
4,2026-07-28T03:15:30.349811+00:00,soli,0,0.406
0,2026-07-28T03:15:49.890230+00:00,making-fist-open,0,0.0
1,2026-07-28T03:15:49.992438+00:00,making-fist-open,0,0.094
2,2026-07-28T03:15:50.094052+00:00,making-fist-open,0,0.203
3,2026-07-28T03:15:50.202512+00:00,making-fist-open,0,0.313
4,2026-07-28T03:15:50.304247+00:00,making-fist-open,0,0.407
