frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T07:20:35.982237+00:00,soli,0,5.7e-05
1,2026-07-28T07:20:36.087336+00:00,soli,0,0.105141
2,2026-07-28T07:20:36.192124+00:00,soli,0,0.209934
3,2026-07-28T07:20:36.297194+00:00,soli,0,0.314988
4,2026-07-28T07:20:36.397679+00:00,soli,0,0.415478
5,2026-07-28T07:20:36.502735+00:00,soli,0,0.52053
6,2026-07-28T07:20:36.604941+00:00,soli,0,0.622748
7,2026-07-28T07:20:36.707419+00:00,soli,0,0.725228
8,2026-07-28T07:20:36.810492+00:00,soli,0,0.8283
9,2026-07-28T07:20:36.915555+00:00,soli,0,0.933349
10,2026-07-28T07:20:37.020610+00:00,soli,0,1.038405
11,2026-07-28T07:20:37.125683+00:00,soli,0,1.143491
12,2026-07-28T07:20:37.229613+00:00,soli,0,1.247413
13,2026-07-28T07:20:37.330176+00:00,soli,0,1.347978
14,2026-07-28T07:20:37.435213+00:00,soli,0,1.45301
15,2026-07-28T07:20:37.540270+00:00,soli,0,1.558065
16,2026-07-28T07:20:37.645332+00:00,soli,0,1.66314
17,2026-07-28T07:20:37.749758+00:00,soli,0,1.767555
18,2026-07-28T07:20:37.854812+00:00,soli,0,1.872605
19,2026-07-28T07:20:37.959865+00:00,soli,0,1.977665
20,2026-07-28T07:20:38.064346+00:00,soli,0,2.082161
21,2026-07-28T07:20:38.164833+00:00,soli,0,2.182638
22,2026-07-28T07:20:38.269657+00:00,soli,0,2.287463
23,2026-07-28T07:20:38.374719+00:00,soli,0,2.392511
24,2026-07-28T07:20:38.479759+00:00,soli,0,2.497546
25,2026-07-28T07:20:38.584816+00:00,soli,0,2.602621
26,2026-07-28T07:20:38.689893+00:00,soli,0,2.707703
27,2026-07-28T07:20:38.794963+00:00,soli,0,2.812758
28,2026-07-28T07:20:38.900011+00:00,soli,0,2.917803
0,2026-07-28T07:20:48.545734+00:00,soli,1,4.2e-05
1,2026-07-28T07:20:48.650516+00:00,soli,1,0.104847
2,2026-07-28T07:20:48.755614+00:00,soli,1,0.209919
3,2026-07-28T07:20:48.858805+00:00,soli,1,0.313122
4,2026-07-28T07:20:48.963886+00:00,soli,1,0.418189
5,2026-07-28T07:20:49.068953+00:00,soli,1,0.523257
6,2026-07-28T07:20:49.174014+00:00,soli,1,0.628313
7,2026-07-28T07:20:49.279072+00:00,soli,1,0.733378
8,2026-07-28T07:20:49.383094+00:00,soli,1,0.837406
9,2026-07-28T07:20:49.486055+00:00,soli,1,0.940352
10,2026-07-28T07:20:49.587218+00:00,soli,1,1.041517
11,2026-07-28T07:20:49.692284+00:00,soli,1,1.146593
12,2026-07-28T07:20:49.797349+00:00,soli,1,1.251647
13,2026-07-28T07:20:49.902397+00:00,soli,1,1.356699
14,2026-07-28T07:20:50.007447+00:00,soli,1,1.461743
