frame_index,timestamp,gesture,trial,elapsed
0,2026-07-26T23:41:26.639082+00:00,push,0,0.000204
1,2026-07-26T23:41:26.743368+00:00,push,0,0.104408
2,2026-07-26T23:41:26.848462+00:00,push,0,0.209494
3,2026-07-26T23:41:26.953549+00:00,push,0,0.314578
4,2026-07-26T23:41:27.056394+00:00,push,0,0.417422
5,2026-07-26T23:41:27.161462+00:00,push,0,0.522482
6,2026-07-26T23:41:27.266517+00:00,push,0,0.627532
7,2026-07-26T23:41:27.371570+00:00,push,0,0.732586
8,2026-07-26T23:41:27.476636+00:00,push,0,0.837662
9,2026-07-26T23:41:27.581701+00:00,push,0,0.942718
10,2026-07-26T23:41:27.686768+00:00,push,0,1.04779
11,2026-07-26T23:41:27.791853+00:00,push,0,1.152878
12,2026-07-26T23:41:27.896476+00:00,push,0,1.257508
13,2026-07-26T23:41:28.001566+00:00,push,0,1.362599
14,2026-07-26T23:41:28.106560+00:00,push,0,1.467591
15,2026-07-26T23:41:28.209107+00:00,push,0,1.570133
16,2026-07-26T23:41:28.312787+00:00,push,0,1.673809
17,2026-07-26T23:41:28.413788+00:00,push,0,1.774806
18,2026-07-26T23:41:28.518849+00:00,push,0,1.879867
19,2026-07-26T23:41:28.623907+00:00,push,0,1.984925
0,2026-07-26T23:41:54.531544+00:00,push,1,4.3e-05
1,2026-07-26T23:41:54.631918+00:00,push,1,0.100425
2,2026-07-26T23:41:54.736683+00:00,push,1,0.205184
3,2026-07-26T23:41:54.837644+00:00,push,1,0.306139
4,2026-07-26T23:41:54.942708+00:00,push,1,0.411201
5,2026-07-26T23:41:55.047797+00:00,push,1,0.516299
6,2026-07-26T23:41:55.149325+00:00,push,1,0.617825
7,2026-07-26T23:41:55.254393+00:00,push,1,0.722889
8,2026-07-26T23:41:55.357815+00:00,push,1,0.82631
9,2026-07-26T23:41:55.462663+00:00,push,1,0.93117
10,2026-07-26T23:41:55.565228+00:00,push,1,1.033723
11,2026-07-26T23:41:55.670316+00:00,push,1,1.138813
12,2026-07-26T23:41:55.775408+00:00,push,1,1.243908
13,2026-07-26T23:41:55.880480+00:00,push,1,1.348976
14,2026-07-26T23:41:55.985572+00:00,push,1,1.454067
15,2026-07-26T23:41:56.090636+00:00,push,1,1.559132
16,2026-07-26T23:41:56.195706+00:00,push,1,1.664203
17,2026-07-26T23:41:56.300770+00:00,push,1,1.769263
18,2026-07-26T23:41:56.404309+00:00,push,1,1.872804
19,2026-07-26T23:41:56.509372+00:00,push,1,1.977867
0,2026-07-26T23:42:02.152552+00:00,push,2,4.9e-05
1,2026-07-26T23:42:02.253552+00:00,push,2,0.101053
2,2026-07-26T23:42:02.354279+00:00,push,2,0.201768
3,2026-07-26T23:42:02.457808+00:00,push,2,0.305296
4,2026-07-26T23:42:02.562630+00:00,push,2,0.410122
5,2026-07-26T23:42:02.667718+00:00,push,2,0.515226
6,2026-07-26T23:42:02.772797+00:00,push,2,0.620278
