frame_index,timestamp,gesture,trial,elapsed
0,2026-07-29T04:56:09.087945+00:00,one-arm-boxing,1,4.7e-05
1,2026-07-29T04:56:09.188449+00:00,one-arm-boxing,1,0.100538
2,2026-07-29T04:56:09.289938+00:00,one-arm-boxing,1,0.202014
3,2026-07-29T04:56:09.394988+00:00,one-arm-boxing,1,0.307081
4,2026-07-29T04:56:09.500052+00:00,one-arm-boxing,1,0.412152
5,2026-07-29T04:56:09.602025+00:00,one-arm-boxing,1,0.51411
6,2026-07-29T04:56:09.707082+00:00,one-arm-boxing,1,0.619183
7,2026-07-29T04:56:09.812162+00:00,one-arm-boxing,1,0.724247
8,2026-07-29T04:56:09.917203+00:00,one-arm-boxing,1,0.82928
9,2026-07-29T04:56:10.017427+00:00,one-arm-boxing,1,0.929521
10,2026-07-29T04:56:10.122479+00:00,one-arm-boxing,1,1.034555
11,2026-07-29T04:56:10.227519+00:00,one-arm-boxing,1,1.139605
12,2026-07-29T04:56:10.332586+00:00,one-arm-boxing,1,1.24469
13,2026-07-29T04:56:10.437650+00:00,one-arm-boxing,1,1.349738
14,2026-07-29T04:56:10.542741+00:00,one-arm-boxing,1,1.454844
15,2026-07-29T04:56:10.647809+00:00,one-arm-boxing,1,1.559903
16,2026-07-29T04:56:10.749350+00:00,one-arm-boxing,1,1.661437
17,2026-07-29T04:56:10.851984+00:00,one-arm-boxing,1,1.764091
18,2026-07-29T04:56:10.957048+00:00,one-arm-boxing,1,1.869131
19,2026-07-29T04:56:11.062122+00:00,one-arm-boxing,1,1.97423
20,2026-07-29T04:56:11.166020+00:00,one-arm-boxing,1,2.078114
21,2026-07-29T04:56:11.271079+00:00,one-arm-boxing,1,2.183169
22,2026-07-29T04:56:11.373261+00:00,one-arm-boxing,1,2.28535
23,2026-07-29T04:56:11.478327+00:00,one-arm-boxing,1,2.390419
24,2026-07-29T04:56:11.583398+00:00,one-arm-boxing,1,2.495479
25,2026-07-29T04:56:11.688436+00:00,one-arm-boxing,1,2.600526
26,2026-07-29T04:56:11.792490+00:00,one-arm-boxing,1,2.704572
27,2026-07-29T04:56:11.897217+00:00,one-arm-boxing,1,2.809297
28,2026-07-29T04:56:11.997660+00:00,one-arm-boxing,1,2.909744
0,2026-07-29T04:56:14.769207+00:00,one-arm-boxing,2,4.7e-05
1,2026-07-29T04:56:14.873297+00:00,one-arm-boxing,2,0.104146
2,2026-07-29T04:56:14.978399+00:00,one-arm-boxing,2,0.209242
3,2026-07-29T04:56:15.083468+00:00,one-arm-boxing,2,0.314306
4,2026-07-29T04:56:15.188522+00:00,one-arm-boxing,2,0.419355
5,2026-07-29T04:56:15.291600+00:00,one-arm-boxing,2,0.522431
6,2026-07-29T04:56:15.396644+00:00,one-arm-boxing,2,0.627472
7,2026-07-29T04:56:15.498237+00:00,one-arm-boxing,2,0.729089
8,2026-07-29T04:56:15.603317+00:00,one-arm-boxing,2,0.834158
9,2026-07-29T04:56:15.708375+00:00,one-arm-boxing,2,0.939206
10,2026-07-29T04:56:15.808462+00:00,one-arm-boxing,2,1.039291
11,2026-07-29T04:56:15.913527+00:00,one-arm-boxing,2,1.144373
12,2026-07-29T04:56:16.018605+00:00,one-arm-boxing,2,1.249445
13,2026-07-29T04:56:16.123681+00:00,one-arm-boxing,2,1.354532
14,2026-07-29T04:56:16.228242+00:00,one-arm-boxing,2,1.459075
15,2026-07-29T04:56:16.333293+00:00,one-arm-boxing,2,1.564123
16,2026-07-29T04:56:16.434745+00:00,one-arm-boxing,2,1.665578
17,2026-07-29T04:56:16.539807+00:00,one-arm-boxing,2,1.770641
18,2026-07-29T04:56:16.644022+00:00,one-arm-boxing,2,1.874845
19,2026-07-29T04:56:16.749069+00:00,one-arm-boxing,2,1.979904
20,2026-07-29T04:56:16.851436+00:00,one-arm-boxing,2,2.082263
21,2026-07-29T04:56:16.956472+00:00,one-arm-boxing,2,2.187296
22,2026-07-29T04:56:17.061536+00:00,one-arm-boxing,2,2.292377
23,2026-07-29T04:56:17.164707+00:00,one-arm-boxing,2,2.395545
