frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T23:50:13.483749+00:00,pull,0,7.3e-05
1,2026-07-28T23:50:13.584296+00:00,pull,0,0.100619
2,2026-07-28T23:50:13.684741+00:00,pull,0,0.201062
3,2026-07-28T23:50:13.785307+00:00,pull,0,0.301624
4,2026-07-28T23:50:13.886031+00:00,pull,0,0.402353
5,2026-07-28T23:50:13.986691+00:00,pull,0,0.503021
6,2026-07-28T23:50:14.087376+00:00,pull,0,0.603701
7,2026-07-28T23:50:14.187938+00:00,pull,0,0.704258
8,2026-07-28T23:50:14.288530+00:00,pull,0,0.804856
9,2026-07-28T23:50:14.389225+00:00,pull,0,0.90555
10,2026-07-28T23:50:14.489796+00:00,pull,0,1.006125
11,2026-07-28T23:50:14.590478+00:00,pull,0,1.106804
12,2026-07-28T23:50:14.690986+00:00,pull,0,1.20731
13,2026-07-28T23:50:14.791568+00:00,pull,0,1.307893
14,2026-07-28T23:50:14.892307+00:00,pull,0,1.408633
15,2026-07-28T23:50:14.992843+00:00,pull,0,1.509171
16,2026-07-28T23:50:15.093472+00:00,pull,0,1.609794
17,2026-07-28T23:50:15.194395+00:00,pull,0,1.710725
18,2026-07-28T23:50:15.294847+00:00,pull,0,1.81117
19,2026-07-28T23:50:15.395655+00:00,pull,0,1.911969
0,2026-07-28T23:50:18.941532+00:00,pull,1,6.4e-05
1,2026-07-28T23:50:19.042061+00:00,pull,1,0.100581
2,2026-07-28T23:50:19.142466+00:00,pull,1,0.200998
3,2026-07-28T23:50:19.242732+00:00,pull,1,0.301262
4,2026-07-28T23:50:19.343184+00:00,pull,1,0.401722
5,2026-07-28T23:50:19.443895+00:00,pull,1,0.502422
6,2026-07-28T23:50:19.544660+00:00,pull,1,0.603211
7,2026-07-28T23:50:19.645026+00:00,pull,1,0.703557
8,2026-07-28T23:50:19.745380+00:00,pull,1,0.803913
9,2026-07-28T23:50:19.845999+00:00,pull,1,0.904704
10,2026-07-28T23:50:19.946366+00:00,pull,1,1.004918
11,2026-07-28T23:50:20.046979+00:00,pull,1,1.105512
12,2026-07-28T23:50:20.147385+00:00,pull,1,1.205933
13,2026-07-28T23:50:20.247963+00:00,pull,1,1.306503
14,2026-07-28T23:50:20.348208+00:00,pull,1,1.406739
15,2026-07-28T23:50:20.448794+00:00,pull,1,1.507327
16,2026-07-28T23:50:20.549191+00:00,pull,1,1.607729
17,2026-07-28T23:50:20.649805+00:00,pull,1,1.708329
18,2026-07-28T23:50:20.750357+00:00,pull,1,1.808882
19,2026-07-28T23:50:20.850758+00:00,pull,1,1.909282
0,2026-07-28T23:50:24.184479+00:00,pull,2,6.6e-05
1,2026-07-28T23:50:24.284939+00:00,pull,2,0.100533
2,2026-07-28T23:50:24.385709+00:00,pull,2,0.201305
3,2026-07-28T23:50:24.486434+00:00,pull,2,0.302012
4,2026-07-28T23:50:24.587115+00:00,pull,2,0.402699
5,2026-07-28T23:50:24.687438+00:00,pull,2,0.50301
6,2026-07-28T23:50:24.788155+00:00,pull,2,0.603748
7,2026-07-28T23:50:24.888767+00:00,pull,2,0.704358
8,2026-07-28T23:50:24.989144+00:00,pull,2,0.804719
9,2026-07-28T23:50:25.089401+00:00,pull,2,0.904988
10,2026-07-28T23:50:25.190030+00:00,pull,2,1.005622
11,2026-07-28T23:50:25.290785+00:00,pull,2,1.10638
12,2026-07-28T23:50:25.391432+00:00,pull,2,1.207035
13,2026-07-28T23:50:25.492024+00:00,pull,2,1.307617
14,2026-07-28T23:50:25.592571+00:00,pull,2,1.408218
15,2026-07-28T23:50:25.693036+00:00,pull,2,1.508616
16,2026-07-28T23:50:25.793333+00:00,pull,2,1.608916
17,2026-07-28T23:50:25.893811+00:00,pull,2,1.709405
18,2026-07-28T23:50:25.994359+00:00,pull,2,1.809952
19,2026-07-28T23:50:26.094968+00:00,pull,2,1.910552
0,2026-07-28T23:50:29.144028+00:00,pull,3,6.6e-05
1,2026-07-28T23:50:29.244666+00:00,pull,3,0.100766
2,2026-07-28T23:50:29.345271+00:00,pull,3,0.201312
3,2026-07-28T23:50:29.445868+00:00,pull,3,0.301907
4,2026-07-28T23:50:29.546101+00:00,pull,3,0.40213
5,2026-07-28T23:50:29.646598+00:00,pull,3,0.502642
6,2026-07-28T23:50:29.746901+00:00,pull,3,0.602942
7,2026-07-28T23:50:29.847232+00:00,pull,3,0.703272
8,2026-07-28T23:50:29.947635+00:00,pull,3,0.803676
9,2026-07-28T23:50:30.048040+00:00,pull,3,0.904249
10,2026-07-28T23:50:30.148605+00:00,pull,3,1.004636
11,2026-07-28T23:50:30.249327+00:00,pull,3,1.105359
12,2026-07-28T23:50:30.349734+00:00,pull,3,1.205778
13,2026-07-28T23:50:30.450558+00:00,pull,3,1.306679
14,2026-07-28T23:50:30.551108+00:00,pull,3,1.407151
15,2026-07-28T23:50:30.651569+00:00,pull,3,1.507606
16,2026-07-28T23:50:30.752290+00:00,pull,3,1.608366
17,2026-07-28T23:50:30.853073+00:00,pull,3,1.709119
18,2026-07-28T23:50:30.953689+00:00,pull,3,1.809729
19,2026-07-28T23:50:31.054042+00:00,pull,3,1.910066
0,2026-07-28T23:50:33.651354+00:00,pull,4,5.6e-05
1,2026-07-28T23:50:33.751710+00:00,pull,4,0.100425
2,2026-07-28T23:50:33.852421+00:00,pull,4,0.201141
3,2026-07-28T23:50:33.953127+00:00,pull,4,0.301837
4,2026-07-28T23:50:34.053633+00:00,pull,4,0.402329
5,2026-07-28T23:50:34.153906+00:00,pull,4,0.502623
6,2026-07-28T23:50:34.254239+00:00,pull,4,0.602939
7,2026-07-28T23:50:34.354985+00:00,pull,4,0.703701
8,2026-07-28T23:50:34.455723+00:00,pull,4,0.804439
9,2026-07-28T23:50:34.556359+00:00,pull,4,0.905074
