frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T22:08:32.233578+00:00,clockwise,0,7e-05
1,2026-07-28T22:08:32.334593+00:00,clockwise,0,0.101078
2,2026-07-28T22:08:32.435641+00:00,clockwise,0,0.202133
3,2026-07-28T22:08:32.535837+00:00,clockwise,0,0.302329
4,2026-07-28T22:08:32.636350+00:00,clockwise,0,0.402831
5,2026-07-28T22:08:32.737029+00:00,clockwise,0,0.503515
6,2026-07-28T22:08:32.837688+00:00,clockwise,0,0.604176
7,2026-07-28T22:08:32.938106+00:00,clockwise,0,0.704592
8,2026-07-28T22:08:33.038429+00:00,clockwise,0,0.804918
9,2026-07-28T22:08:33.138927+00:00,clockwise,0,0.905421
10,2026-07-28T22:08:33.239130+00:00,clockwise,0,1.00561
11,2026-07-28T22:08:33.339403+00:00,clockwise,0,1.105895
12,2026-07-28T22:08:33.439596+00:00,clockwise,0,1.206081
13,2026-07-28T22:08:33.539953+00:00,clockwise,0,1.306444
14,2026-07-28T22:08:33.640462+00:00,clockwise,0,1.406959
15,2026-07-28T22:08:33.741101+00:00,clockwise,0,1.507589
16,2026-07-28T22:08:33.841349+00:00,clockwise,0,1.607834
17,2026-07-28T22:08:33.941863+00:00,clockwise,0,1.708359
18,2026-07-28T22:08:34.042305+00:00,clockwise,0,1.80879
19,2026-07-28T22:08:34.142662+00:00,clockwise,0,1.909146
0,2026-07-28T22:08:38.691905+00:00,clockwise,1,0.00025
1,2026-07-28T22:08:38.792536+00:00,clockwise,1,0.100692
2,2026-07-28T22:08:38.893066+00:00,clockwise,1,0.201227
3,2026-07-28T22:08:38.993727+00:00,clockwise,1,0.301867
4,2026-07-28T22:08:39.094259+00:00,clockwise,1,0.402429
5,2026-07-28T22:08:39.194581+00:00,clockwise,1,0.502746
6,2026-07-28T22:08:39.294842+00:00,clockwise,1,0.603006
7,2026-07-28T22:08:39.395409+00:00,clockwise,1,0.703572
8,2026-07-28T22:08:39.495873+00:00,clockwise,1,0.804039
9,2026-07-28T22:08:39.596471+00:00,clockwise,1,0.904637
10,2026-07-28T22:08:39.696669+00:00,clockwise,1,1.004833
11,2026-07-28T22:08:39.797073+00:00,clockwise,1,1.105238
12,2026-07-28T22:08:39.897652+00:00,clockwise,1,1.205819
13,2026-07-28T22:08:39.998257+00:00,clockwise,1,1.306404
14,2026-07-28T22:08:40.098926+00:00,clockwise,1,1.407086
15,2026-07-28T22:08:40.199507+00:00,clockwise,1,1.507672
16,2026-07-28T22:08:40.299833+00:00,clockwise,1,1.607997
17,2026-07-28T22:08:40.400587+00:00,clockwise,1,1.708751
18,2026-07-28T22:08:40.500878+00:00,clockwise,1,1.80904
19,2026-07-28T22:08:40.601460+00:00,clockwise,1,1.909628
0,2026-07-28T22:08:44.302614+00:00,clockwise,2,6.5e-05
1,2026-07-28T22:08:44.403294+00:00,clockwise,2,0.100748
2,2026-07-28T22:08:44.504173+00:00,clockwise,2,0.201626
3,2026-07-28T22:08:44.604806+00:00,clockwise,2,0.302262
4,2026-07-28T22:08:44.705348+00:00,clockwise,2,0.402805
5,2026-07-28T22:08:44.805833+00:00,clockwise,2,0.503288
6,2026-07-28T22:08:44.906500+00:00,clockwise,2,0.603955
7,2026-07-28T22:08:45.006699+00:00,clockwise,2,0.704152
8,2026-07-28T22:08:45.107199+00:00,clockwise,2,0.804655
9,2026-07-28T22:08:45.207711+00:00,clockwise,2,0.905166
10,2026-07-28T22:08:45.308192+00:00,clockwise,2,1.00565
11,2026-07-28T22:08:45.408676+00:00,clockwise,2,1.106129
12,2026-07-28T22:08:45.508988+00:00,clockwise,2,1.20644
13,2026-07-28T22:08:45.609420+00:00,clockwise,2,1.306875
14,2026-07-28T22:08:45.709786+00:00,clockwise,2,1.407368
15,2026-07-28T22:08:45.810485+00:00,clockwise,2,1.507939
16,2026-07-28T22:08:45.911143+00:00,clockwise,2,1.608596
17,2026-07-28T22:08:46.011880+00:00,clockwise,2,1.709336
18,2026-07-28T22:08:46.112489+00:00,clockwise,2,1.809946
19,2026-07-28T22:08:46.212841+00:00,clockwise,2,1.9103
0,2026-07-28T22:08:50.608587+00:00,clockwise,3,6.4e-05
1,2026-07-28T22:08:50.708978+00:00,clockwise,3,0.100465
2,2026-07-28T22:08:50.809200+00:00,clockwise,3,0.200677
3,2026-07-28T22:08:50.909803+00:00,clockwise,3,0.301286
4,2026-07-28T22:08:51.010139+00:00,clockwise,3,0.401621
5,2026-07-28T22:08:51.110900+00:00,clockwise,3,0.502379
6,2026-07-28T22:08:51.211419+00:00,clockwise,3,0.602901
7,2026-07-28T22:08:51.312172+00:00,clockwise,3,0.703654
8,2026-07-28T22:08:51.412824+00:00,clockwise,3,0.8043
9,2026-07-28T22:08:51.513288+00:00,clockwise,3,0.904771
10,2026-07-28T22:08:51.613625+00:00,clockwise,3,1.005113
11,2026-07-28T22:08:51.714323+00:00,clockwise,3,1.105807
12,2026-07-28T22:08:51.815073+00:00,clockwise,3,1.206549
13,2026-07-28T22:08:51.915317+00:00,clockwise,3,1.306795
14,2026-07-28T22:08:52.015747+00:00,clockwise,3,1.407233
15,2026-07-28T22:08:52.116339+00:00,clockwise,3,1.507824
16,2026-07-28T22:08:52.216979+00:00,clockwise,3,1.608457
17,2026-07-28T22:08:52.317611+00:00,clockwise,3,1.709095
18,2026-07-28T22:08:52.417878+00:00,clockwise,3,1.809357
19,2026-07-28T22:08:52.518080+00:00,clockwise,3,1.909559
0,2026-07-28T22:08:57.487086+00:00,clockwise,4,7.4e-05
1,2026-07-28T22:08:57.587772+00:00,clockwise,4,0.100757
2,2026-07-28T22:08:57.688337+00:00,clockwise,4,0.201318
3,2026-07-28T22:08:57.788746+00:00,clockwise,4,0.301725
4,2026-07-28T22:08:57.889218+00:00,clockwise,4,0.402198
5,2026-07-28T22:08:57.989886+00:00,clockwise,4,0.50293
6,2026-07-28T22:08:58.090615+00:00,clockwise,4,0.603622
7,2026-07-28T22:08:58.191024+00:00,clockwise,4,0.704011
8,2026-07-28T22:08:58.291427+00:00,clockwise,4,0.804414
9,2026-07-28T22:08:58.391895+00:00,clockwise,4,0.904879
10,2026-07-28T22:08:58.492259+00:00,clockwise,4,1.005243
11,2026-07-28T22:08:58.592751+00:00,clockwise,4,1.105736
12,2026-07-28T22:08:58.693357+00:00,clockwise,4,1.206342
13,2026-07-28T22:08:58.793782+00:00,clockwise,4,1.306766
14,2026-07-28T22:08:58.894281+00:00,clockwise,4,1.407262
15,2026-07-28T22:08:58.994742+00:00,clockwise,4,1.507732
16,2026-07-28T22:08:59.095295+00:00,clockwise,4,1.608281
17,2026-07-28T22:08:59.195832+00:00,clockwise,4,1.708818
18,2026-07-28T22:08:59.296513+00:00,clockwise,4,1.809497
19,2026-07-28T22:08:59.397127+00:00,clockwise,4,1.910106
0,2026-07-28T22:09:08.611975+00:00,anticlockwise,0,6.4e-05
1,2026-07-28T22:09:08.712677+00:00,anticlockwise,0,0.100772
2,2026-07-28T22:09:08.813306+00:00,anticlockwise,0,0.201402
3,2026-07-28T22:09:08.913796+00:00,anticlockwise,0,0.30189
4,2026-07-28T22:09:09.014378+00:00,anticlockwise,0,0.402473
5,2026-07-28T22:09:09.114813+00:00,anticlockwise,0,0.502911
6,2026-07-28T22:09:09.215300+00:00,anticlockwise,0,0.603394
7,2026-07-28T22:09:09.315565+00:00,anticlockwise,0,0.703657
8,2026-07-28T22:09:09.416288+00:00,anticlockwise,0,0.804419
9,2026-07-28T22:09:09.516631+00:00,anticlockwise,0,0.904729
10,2026-07-28T22:09:09.617001+00:00,anticlockwise,0,1.005094
11,2026-07-28T22:09:09.717739+00:00,anticlockwise,0,1.106019
12,2026-07-28T22:09:09.818317+00:00,anticlockwise,0,1.206407
13,2026-07-28T22:09:09.918908+00:00,anticlockwise,0,1.306992
14,2026-07-28T22:09:10.019170+00:00,anticlockwise,0,1.407264
15,2026-07-28T22:09:10.119772+00:00,anticlockwise,0,1.507867
16,2026-07-28T22:09:10.220056+00:00,anticlockwise,0,1.608149
17,2026-07-28T22:09:10.320576+00:00,anticlockwise,0,1.70867
18,2026-07-28T22:09:10.421231+00:00,anticlockwise,0,1.809326
19,2026-07-28T22:09:10.521895+00:00,anticlockwise,0,1.909983
0,2026-07-28T22:09:15.174575+00:00,anticlockwise,1,6.8e-05
1,2026-07-28T22:09:15.274987+00:00,anticlockwise,1,0.100488
2,2026-07-28T22:09:15.375659+00:00,anticlockwise,1,0.20116
3,2026-07-28T22:09:15.476222+00:00,anticlockwise,1,0.301708
4,2026-07-28T22:09:15.577055+00:00,anticlockwise,1,0.402559
5,2026-07-28T22:09:15.678258+00:00,anticlockwise,1,0.503765
6,2026-07-28T22:09:15.779015+00:00,anticlockwise,1,0.604515
7,2026-07-28T22:09:15.879732+00:00,anticlockwise,1,0.705244
8,2026-07-28T22:09:15.980788+00:00,anticlockwise,1,0.806302
