trial_index,gesture,trial_num,start_timestamp,end_timestamp,num_frames
0,push,0,2026-07-27T03:01:23.639441+00:00,2026-07-27T03:02:15.129803+00:00,19
1,push,1,2026-07-27T03:02:22.058681+00:00,2026-07-27T03:02:27.149676+00:00,19
2,push,2,2026-07-27T03:02:29.462965+00:00,2026-07-27T03:02:32.200167+00:00,19
3,push,3,2026-07-27T03:02:34.075419+00:00,2026-07-27T03:02:38.019777+00:00,19
4,push,4,2026-07-27T03:02:39.932139+00:00,2026-07-27T03:02:43.279343+00:00,19
5,push,5,2026-07-27T03:02:45.161017+00:00,2026-07-27T03:02:49.639971+00:00,19
6,push,6,2026-07-27T03:02:52.113965+00:00,2026-07-27T03:02:55.249487+00:00,19
7,push,7,2026-07-27T03:02:57.871328+00:00,2026-07-27T03:03:04.184165+00:00,19
8,push,8,2026-07-27T03:03:06.073135+00:00,2026-07-27T03:03:09.130132+00:00,19
9,push,9,2026-07-27T03:03:11.184455+00:00,2026-07-27T03:03:14.350175+00:00,19
10,pull,0,2026-07-27T03:03:16.403785+00:00,2026-07-27T03:03:21.280335+00:00,19
11,pull,1,2026-07-27T03:03:23.222642+00:00,2026-07-27T03:03:27.239724+00:00,19
12,pull,2,2026-07-27T03:03:29.294408+00:00,2026-07-27T03:03:33.294304+00:00,19
13,pull,3,2026-07-27T03:03:35.237760+00:00,2026-07-27T03:03:38.580258+00:00,19
14,pull,4,2026-07-27T03:03:40.080211+00:00,2026-07-27T03:03:43.990923+00:00,19
15,pull,5,2026-07-27T03:03:45.507689+00:00,2026-07-27T03:03:49.460968+00:00,19
16,pull,6,2026-07-27T03:03:50.935630+00:00,2026-07-27T03:03:54.240639+00:00,19
17,pull,7,2026-07-27T03:03:55.622091+00:00,2026-07-27T03:03:58.691458+00:00,19
18,pull,8,2026-07-27T03:04:00.389634+00:00,2026-07-27T03:04:03.590402+00:00,19
19,pull,9,2026-07-27T03:04:05.109886+00:00,2026-07-27T03:04:08.310390+00:00,19
20,left,0,2026-07-27T03:04:10.714174+00:00,2026-07-27T03:04:18.500637+00:00,19
21,left,1,2026-07-27T03:04:20.245759+00:00,2026-07-27T03:04:23.774711+00:00,19
22,left,2,2026-07-27T03:05:33.207998+00:00,2026-07-27T03:05:36.422090+00:00,19
23,left,3,2026-07-27T03:05:38.500645+00:00,2026-07-27T03:05:41.632659+00:00,19
24,left,4,2026-07-27T03:05:43.862593+00:00,2026-07-27T03:05:46.752303+00:00,19
25,left,5,2026-07-27T03:05:48.703213+00:00,2026-07-27T03:05:51.151594+00:00,19
26,left,6,2026-07-27T03:05:53.095039+00:00,2026-07-27T03:05:56.701722+00:00,19
27,left,7,2026-07-27T03:05:58.458324+00:00,2026-07-27T03:06:02.431670+00:00,19
28,left,8,2026-07-27T03:06:05.436909+00:00,2026-07-27T03:06:08.361648+00:00,19
29,left,9,2026-07-27T03:06:10.336489+00:00,2026-07-27T03:06:13.492529+00:00,19
30,right,0,2026-07-27T03:06:15.233758+00:00,2026-07-27T03:06:20.862261+00:00,19
31,right,1,2026-07-27T03:06:22.633751+00:00,2026-07-27T03:06:25.812748+00:00,19
32,right,2,2026-07-27T03:06:28.048693+00:00,2026-07-27T03:07:13.432699+00:00,19
33,right,3,2026-07-27T03:07:17.272377+00:00,2026-07-27T03:07:21.772986+00:00,19
34,right,4,2026-07-27T03:07:25.226972+00:00,2026-07-27T03:07:29.113013+00:00,19
35,right,5,2026-07-27T03:07:31.640911+00:00,2026-07-27T03:07:35.233344+00:00,19
36,right,6,2026-07-27T03:07:37.865310+00:00,2026-07-27T03:07:41.686845+00:00,19
37,right,7,2026-07-27T03:07:44.418174+00:00,2026-07-27T03:07:48.982987+00:00,19
38,right,8,2026-07-27T03:07:51.061516+00:00,2026-07-27T03:07:54.637264+00:00,19
39,right,9,2026-07-27T03:07:56.989930+00:00,2026-07-27T03:08:01.073697+00:00,19
