frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T02:37:28.993509+00:00,t-arm,0,1.3e-05
1,2026-07-28T02:37:29.084761+00:00,t-arm,0,0.091269
2,2026-07-28T02:37:29.139803+00:00,t-arm,0,0.146317
3,2026-07-28T02:37:29.194852+00:00,t-arm,0,0.201369
4,2026-07-28T02:37:29.249911+00:00,t-arm,0,0.256428
5,2026-07-28T02:37:29.301836+00:00,t-arm,0,0.308356
6,2026-07-28T02:37:29.354740+00:00,t-arm,0,0.361257
7,2026-07-28T02:37:29.409805+00:00,t-arm,0,0.416329
8,2026-07-28T02:37:29.461605+00:00,t-arm,0,0.468119
9,2026-07-28T02:37:29.516666+00:00,t-arm,0,0.523195
10,2026-07-28T02:37:29.571751+00:00,t-arm,0,0.578284
11,2026-07-28T02:37:29.622649+00:00,t-arm,0,0.629178
12,2026-07-28T02:37:29.677721+00:00,t-arm,0,0.68424
13,2026-07-28T02:37:29.729905+00:00,t-arm,0,0.73642
14,2026-07-28T02:37:29.784953+00:00,t-arm,0,0.791473
15,2026-07-28T02:37:29.839998+00:00,t-arm,0,0.846514
16,2026-07-28T02:37:29.894918+00:00,t-arm,0,0.901431
17,2026-07-28T02:37:29.949392+00:00,t-arm,0,0.955905
18,2026-07-28T02:37:30.004440+00:00,t-arm,0,1.010961
19,2026-07-28T02:37:30.059518+00:00,t-arm,0,1.066056
20,2026-07-28T02:37:30.112337+00:00,t-arm,0,1.118855
21,2026-07-28T02:37:30.167391+00:00,t-arm,0,1.173915
22,2026-07-28T02:37:30.222484+00:00,t-arm,0,1.229022
23,2026-07-28T02:37:30.277558+00:00,t-arm,0,1.284081
24,2026-07-28T02:37:30.329791+00:00,t-arm,0,1.336299
25,2026-07-28T02:37:30.384824+00:00,t-arm,0,1.391335
26,2026-07-28T02:37:30.439868+00:00,t-arm,0,1.446387
27,2026-07-28T02:37:30.494917+00:00,t-arm,0,1.501431
28,2026-07-28T02:37:30.549962+00:00,t-arm,0,1.556476
29,2026-07-28T02:37:30.605020+00:00,t-arm,0,1.611547
30,2026-07-28T02:37:30.660076+00:00,t-arm,0,1.666586
31,2026-07-28T02:37:30.715108+00:00,t-arm,0,1.721614
32,2026-07-28T02:37:30.770154+00:00,t-arm,0,1.776674
33,2026-07-28T02:37:30.825210+00:00,t-arm,0,1.831728
34,2026-07-28T02:37:30.878258+00:00,t-arm,0,1.884777
35,2026-07-28T02:37:30.933303+00:00,t-arm,0,1.939818
36,2026-07-28T02:37:30.986004+00:00,t-arm,0,1.992518
37,2026-07-28T02:37:31.041054+00:00,t-arm,0,2.047574
38,2026-07-28T02:37:31.096124+00:00,t-arm,0,2.102655
39,2026-07-28T02:37:31.147421+00:00,t-arm,0,2.153946
40,2026-07-28T02:37:31.202499+00:00,t-arm,0,2.209033
41,2026-07-28T02:37:31.257589+00:00,t-arm,0,2.264121
42,2026-07-28T02:37:31.311539+00:00,t-arm,0,2.318074
43,2026-07-28T02:37:31.365157+00:00,t-arm,0,2.371691
44,2026-07-28T02:37:31.418929+00:00,t-arm,0,2.425439
45,2026-07-28T02:37:31.473961+00:00,t-arm,0,2.480469
46,2026-07-28T02:37:31.528277+00:00,t-arm,0,2.534803
47,2026-07-28T02:37:31.583345+00:00,t-arm,0,2.58987
48,2026-07-28T02:37:31.638399+00:00,t-arm,0,2.644911
49,2026-07-28T02:37:31.693445+00:00,t-arm,0,2.69996
50,2026-07-28T02:37:31.748484+00:00,t-arm,0,2.754992
51,2026-07-28T02:37:31.802244+00:00,t-arm,0,2.80875
52,2026-07-28T02:37:31.852674+00:00,t-arm,0,2.859178
53,2026-07-28T02:37:31.906750+00:00,t-arm,0,2.913259
54,2026-07-28T02:37:31.961785+00:00,t-arm,0,2.968295
0,2026-07-28T02:37:35.295885+00:00,t-arm,1,1.1e-05
1,2026-07-28T02:37:35.347333+00:00,t-arm,1,0.051487
2,2026-07-28T02:37:35.402392+00:00,t-arm,1,0.106528
3,2026-07-28T02:37:35.457450+00:00,t-arm,1,0.161589
4,2026-07-28T02:37:35.512545+00:00,t-arm,1,0.216693
5,2026-07-28T02:37:35.565037+00:00,t-arm,1,0.269208
6,2026-07-28T02:37:35.620119+00:00,t-arm,1,0.324262
7,2026-07-28T02:37:35.675165+00:00,t-arm,1,0.379298
8,2026-07-28T02:37:35.729362+00:00,t-arm,1,0.433495
