frame_index,timestamp,gesture,trial,elapsed
0,2026-07-27T18:01:29.172704+00:00,push,0,7e-05
1,2026-07-27T18:01:29.277806+00:00,push,0,0.10517
2,2026-07-27T18:01:29.381044+00:00,push,0,0.208403
3,2026-07-27T18:01:29.481188+00:00,push,0,0.30855
4,2026-07-27T18:01:29.586261+00:00,push,0,0.413616
5,2026-07-27T18:01:29.690362+00:00,push,0,0.517718
6,2026-07-27T18:01:29.792331+00:00,push,0,0.61969
7,2026-07-27T18:01:29.894624+00:00,push,0,0.721983
8,2026-07-27T18:01:29.999700+00:00,push,0,0.827056
9,2026-07-27T18:01:30.102389+00:00,push,0,0.92975
10,2026-07-27T18:01:30.203646+00:00,push,0,1.030994
11,2026-07-27T18:01:30.308705+00:00,push,0,1.136057
12,2026-07-27T18:01:30.413771+00:00,push,0,1.241125
13,2026-07-27T18:01:30.518845+00:00,push,0,1.346208
14,2026-07-27T18:01:30.623907+00:00,push,0,1.451256
15,2026-07-27T18:01:30.728043+00:00,push,0,1.555394
16,2026-07-27T18:01:30.833096+00:00,push,0,1.660444
17,2026-07-27T18:01:30.934788+00:00,push,0,1.762146
18,2026-07-27T18:01:31.035696+00:00,push,0,1.863053
19,2026-07-27T18:01:31.140766+00:00,push,0,1.968121
0,2026-07-27T18:01:36.944431+00:00,push,1,4.9e-05
1,2026-07-27T18:01:37.049688+00:00,push,1,0.105365
2,2026-07-27T18:01:37.154837+00:00,push,1,0.210459
3,2026-07-27T18:01:37.257493+00:00,push,1,0.313111
4,2026-07-27T18:01:37.361262+00:00,push,1,0.416875
5,2026-07-27T18:01:37.462729+00:00,push,1,0.518339
6,2026-07-27T18:01:37.567611+00:00,push,1,0.623212
7,2026-07-27T18:01:37.672664+00:00,push,1,0.728266
8,2026-07-27T18:01:37.777714+00:00,push,1,0.833321
9,2026-07-27T18:01:37.882766+00:00,push,1,0.938361
10,2026-07-27T18:01:37.987823+00:00,push,1,1.04343
11,2026-07-27T18:01:38.092880+00:00,push,1,1.148476
12,2026-07-27T18:01:38.197939+00:00,push,1,1.253546
13,2026-07-27T18:01:38.301954+00:00,push,1,1.357576
14,2026-07-27T18:01:38.405948+00:00,push,1,1.461551
15,2026-07-27T18:01:38.511002+00:00,push,1,1.566607
16,2026-07-27T18:01:38.616053+00:00,push,1,1.671653
17,2026-07-27T18:01:38.716484+00:00,push,1,1.772083
18,2026-07-27T18:01:38.821542+00:00,push,1,1.877153
19,2026-07-27T18:01:38.924992+00:00,push,1,1.980626
0,2026-07-27T18:01:41.605028+00:00,push,2,4e-05
1,2026-07-27T18:01:41.707445+00:00,push,2,0.102467
2,2026-07-27T18:01:41.811251+00:00,push,2,0.206265
3,2026-07-27T18:01:41.914661+00:00,push,2,0.309667
4,2026-07-27T18:01:42.019393+00:00,push,2,0.41441
5,2026-07-27T18:01:42.122353+00:00,push,2,0.517364
6,2026-07-27T18:01:42.224180+00:00,push,2,0.619185
7,2026-07-27T18:01:42.328213+00:00,push,2,0.723225
8,2026-07-27T18:01:42.433274+00:00,push,2,0.828287
9,2026-07-27T18:01:42.534738+00:00,push,2,0.929744
10,2026-07-27T18:01:42.635674+00:00,push,2,1.030682
11,2026-07-27T18:01:42.740731+00:00,push,2,1.135735
12,2026-07-27T18:01:42.845782+00:00,push,2,1.240794
13,2026-07-27T18:01:42.950848+00:00,push,2,1.34586
14,2026-07-27T18:01:43.051923+00:00,push,2,1.446953
15,2026-07-27T18:01:43.155506+00:00,push,2,1.55052
16,2026-07-27T18:01:43.260577+00:00,push,2,1.65559
17,2026-07-27T18:01:43.362595+00:00,push,2,1.75761
18,2026-07-27T18:01:43.463228+00:00,push,2,1.858242
19,2026-07-27T18:01:43.564291+00:00,push,2,1.959301
0,2026-07-27T18:01:47.679111+00:00,push,3,3.9e-05
1,2026-07-27T18:01:47.784184+00:00,push,3,0.105114
2,2026-07-27T18:01:47.884468+00:00,push,3,0.205395
3,2026-07-27T18:01:47.989532+00:00,push,3,0.310461
4,2026-07-27T18:01:48.094607+00:00,push,3,0.415537
5,2026-07-27T18:01:48.199694+00:00,push,3,0.520616
6,2026-07-27T18:01:48.302291+00:00,push,3,0.623226
7,2026-07-27T18:01:48.407373+00:00,push,3,0.728299
8,2026-07-27T18:01:48.511110+00:00,push,3,0.832038
9,2026-07-27T18:01:48.612285+00:00,push,3,0.933212
10,2026-07-27T18:01:48.717353+00:00,push,3,1.038275
11,2026-07-27T18:01:48.822407+00:00,push,3,1.143324
12,2026-07-27T18:01:48.927463+00:00,push,3,1.248391
13,2026-07-27T18:01:49.032533+00:00,push,3,1.353466
14,2026-07-27T18:01:49.137611+00:00,push,3,1.458545
15,2026-07-27T18:01:49.238661+00:00,push,3,1.559596
16,2026-07-27T18:01:49.341851+00:00,push,3,1.662773
17,2026-07-27T18:01:49.445601+00:00,push,3,1.766524
18,2026-07-27T18:01:49.550662+00:00,push,3,1.87159
19,2026-07-27T18:01:49.655716+00:00,push,3,1.976631
0,2026-07-27T18:01:55.002688+00:00,push,4,4e-05
1,2026-07-27T18:01:55.107763+00:00,push,4,0.105124
2,2026-07-27T18:01:55.211534+00:00,push,4,0.208888
3,2026-07-27T18:01:55.316606+00:00,push,4,0.313962
4,2026-07-27T18:01:55.417685+00:00,push,4,0.41503
5,2026-07-27T18:01:55.522740+00:00,push,4,0.520087
6,2026-07-27T18:01:55.627802+00:00,push,4,0.625148
7,2026-07-27T18:01:55.730159+00:00,push,4,0.7275
8,2026-07-27T18:01:55.835209+00:00,push,4,0.832554
9,2026-07-27T18:01:55.935315+00:00,push,4,0.932662
10,2026-07-27T18:01:56.038518+00:00,push,4,1.035864
11,2026-07-27T18:01:56.143578+00:00,push,4,1.140919
12,2026-07-27T18:01:56.248625+00:00,push,4,1.245977
13,2026-07-27T18:01:56.353712+00:00,push,4,1.351073
14,2026-07-27T18:01:56.458817+00:00,push,4,1.456175
15,2026-07-27T18:01:56.562157+00:00,push,4,1.559503
16,2026-07-27T18:01:56.667205+00:00,push,4,1.664556
17,2026-07-27T18:01:56.772269+00:00,push,4,1.769616
18,2026-07-27T18:01:56.877321+00:00,push,4,1.874661
19,2026-07-27T18:01:56.978946+00:00,push,4,1.976289
0,2026-07-27T18:02:00.013280+00:00,push,5,4.7e-05
1,2026-07-27T18:02:00.118359+00:00,push,5,0.105121
2,2026-07-27T18:02:00.223447+00:00,push,5,0.210211
3,2026-07-27T18:02:00.327702+00:00,push,5,0.314459
4,2026-07-27T18:02:00.430036+00:00,push,5,0.416797
5,2026-07-27T18:02:00.533054+00:00,push,5,0.519813
6,2026-07-27T18:02:00.635633+00:00,push,5,0.62239
7,2026-07-27T18:02:00.738632+00:00,push,5,0.725398
8,2026-07-27T18:02:00.843695+00:00,push,5,0.830451
9,2026-07-27T18:02:00.948747+00:00,push,5,0.935504
10,2026-07-27T18:02:01.052214+00:00,push,5,1.038972
11,2026-07-27T18:02:01.157277+00:00,push,5,1.144029
12,2026-07-27T18:02:01.262334+00:00,push,5,1.249096
13,2026-07-27T18:02:01.367419+00:00,push,5,1.354189
14,2026-07-27T18:02:01.470444+00:00,push,5,1.457203
15,2026-07-27T18:02:01.575500+00:00,push,5,1.562255
16,2026-07-27T18:02:01.678103+00:00,push,5,1.664859
17,2026-07-27T18:02:01.783151+00:00,push,5,1.769902
18,2026-07-27T18:02:01.888207+00:00,push,5,1.874963
19,2026-07-27T18:02:01.989034+00:00,push,5,1.975788
0,2026-07-27T18:02:04.723587+00:00,push,6,3.7e-05
1,2026-07-27T18:02:04.827783+00:00,push,6,0.104242
2,2026-07-27T18:02:04.927998+00:00,push,6,0.204448
3,2026-07-27T18:02:05.033062+00:00,push,6,0.309518
4,2026-07-27T18:02:05.137719+00:00,push,6,0.414174
5,2026-07-27T18:02:05.237911+00:00,push,6,0.514358
6,2026-07-27T18:02:05.339711+00:00,push,6,0.616151
7,2026-07-27T18:02:05.444756+00:00,push,6,0.721198
8,2026-07-27T18:02:05.549815+00:00,push,6,0.826265
9,2026-07-27T18:02:05.654604+00:00,push,6,0.931048
10,2026-07-27T18:02:05.759581+00:00,push,6,1.036027
11,2026-07-27T18:02:05.864633+00:00,push,6,1.141074
12,2026-07-27T18:02:05.969700+00:00,push,6,1.246154
13,2026-07-27T18:02:06.074785+00:00,push,6,1.351246
14,2026-07-27T18:02:06.179069+00:00,push,6,1.455514
15,2026-07-27T18:02:06.284117+00:00,push,6,1.560562
16,2026-07-27T18:02:06.385101+00:00,push,6,1.661544
17,2026-07-27T18:02:06.487215+00:00,push,6,1.763665
18,2026-07-27T18:02:06.588693+00:00,push,6,1.865132
19,2026-07-27T18:02:06.689664+00:00,push,6,1.966107
0,2026-07-27T18:02:10.406686+00:00,push,7,4.7e-05
1,2026-07-27T18:02:10.511768+00:00,push,7,0.105132
2,2026-07-27T18:02:10.616857+00:00,push,7,0.210219
3,2026-07-27T18:02:10.721922+00:00,push,7,0.315268
4,2026-07-27T18:02:10.826987+00:00,push,7,0.42033
5,2026-07-27T18:02:10.927214+00:00,push,7,0.52057
6,2026-07-27T18:02:11.032285+00:00,push,7,0.625644
7,2026-07-27T18:02:11.134943+00:00,push,7,0.72829
8,2026-07-27T18:02:11.240000+00:00,push,7,0.833351
9,2026-07-27T18:02:11.345065+00:00,push,7,0.938414
10,2026-07-27T18:02:11.445679+00:00,push,7,1.039032
11,2026-07-27T18:02:11.550737+00:00,push,7,1.144092
12,2026-07-27T18:02:11.655811+00:00,push,7,1.249165
13,2026-07-27T18:02:11.760877+00:00,push,7,1.354229
14,2026-07-27T18:02:11.861441+00:00,push,7,1.454793
15,2026-07-27T18:02:11.966506+00:00,push,7,1.559854
16,2026-07-27T18:02:12.071574+00:00,push,7,1.664935
17,2026-07-27T18:02:12.176646+00:00,push,7,1.77
18,2026-07-27T18:02:12.278073+00:00,push,7,1.871425
19,2026-07-27T18:02:12.379344+00:00,push,7,1.972688
0,2026-07-27T18:02:15.188866+00:00,push,8,4.1e-05
1,2026-07-27T18:02:15.293421+00:00,push,8,0.104614
2,2026-07-27T18:02:15.398506+00:00,push,8,0.209677
3,2026-07-27T18:02:15.500701+00:00,push,8,0.311873
4,2026-07-27T18:02:15.605758+00:00,push,8,0.416931
5,2026-07-27T18:02:15.710816+00:00,push,8,0.521985
6,2026-07-27T18:02:15.812328+00:00,push,8,0.623499
7,2026-07-27T18:02:15.917397+00:00,push,8,0.728574
8,2026-07-27T18:02:16.018782+00:00,push,8,0.829963
9,2026-07-27T18:02:16.123864+00:00,push,8,0.935046
10,2026-07-27T18:02:16.228940+00:00,push,8,1.040109
11,2026-07-27T18:02:16.333986+00:00,push,8,1.145148
12,2026-07-27T18:02:16.439038+00:00,push,8,1.250213
13,2026-07-27T18:02:16.544107+00:00,push,8,1.355282
14,2026-07-27T18:02:16.645751+00:00,push,8,1.456925
15,2026-07-27T18:02:16.750821+00:00,push,8,1.561997
16,2026-07-27T18:02:16.855886+00:00,push,8,1.667048
17,2026-07-27T18:02:16.960942+00:00,push,8,1.772108
18,2026-07-27T18:02:17.062586+00:00,push,8,1.873769
19,2026-07-27T18:02:17.167666+00:00,push,8,1.978839
0,2026-07-27T18:02:20.057620+00:00,push,9,3.9e-05
1,2026-07-27T18:02:20.160953+00:00,push,9,0.103384
2,2026-07-27T18:02:20.266026+00:00,push,9,0.208445
3,2026-07-27T18:02:20.371081+00:00,push,9,0.313495
4,2026-07-27T18:02:20.471868+00:00,push,9,0.414281
5,2026-07-27T18:02:20.576920+00:00,push,9,0.519333
6,2026-07-27T18:02:20.681999+00:00,push,9,0.624417
7,2026-07-27T18:02:20.787053+00:00,push,9,0.729472
8,2026-07-27T18:02:20.890999+00:00,push,9,0.833408
9,2026-07-27T18:02:20.995719+00:00,push,9,0.938148
10,2026-07-27T18:02:21.100796+00:00,push,9,1.04321
11,2026-07-27T18:02:21.205840+00:00,push,9,1.148243
12,2026-07-27T18:02:21.310894+00:00,push,9,1.253317
13,2026-07-27T18:02:21.412600+00:00,push,9,1.355015
14,2026-07-27T18:02:21.512957+00:00,push,9,1.455372
15,2026-07-27T18:02:21.618014+00:00,push,9,1.560435
16,2026-07-27T18:02:21.723078+00:00,push,9,1.665489
17,2026-07-27T18:02:21.828149+00:00,push,9,1.770581
18,2026-07-27T18:02:21.933238+00:00,push,9,1.875672
19,2026-07-27T18:02:22.038324+00:00,push,9,1.980747
0,2026-07-27T18:02:26.254353+00:00,pull,0,3.7e-05
1,2026-07-27T18:02:26.355090+00:00,pull,0,0.100784
2,2026-07-27T18:02:26.460181+00:00,pull,0,0.205873
3,2026-07-27T18:02:26.560895+00:00,pull,0,0.306576
4,2026-07-27T18:02:26.665958+00:00,pull,0,0.411647
5,2026-07-27T18:02:26.769978+00:00,pull,0,0.515666
6,2026-07-27T18:02:26.875033+00:00,pull,0,0.620709
