frame_index,timestamp,gesture,trial,elapsed
0,2026-07-24T22:29:05.298004+00:00,pull,0,0.0
1,2026-07-24T22:29:05.387198+00:00,pull,0,0.093
2,2026-07-24T22:29:05.489054+00:00,pull,0,0.203
3,2026-07-24T22:29:05.590448+00:00,pull,0,0.296
4,2026-07-24T22:29:05.691980+00:00,pull,0,0.406
5,2026-07-24T22:29:05.793662+00:00,pull,0,0.5
6,2026-07-24T22:29:05.894597+00:00,pull,0,0.609
7,2026-07-24T22:29:05.995880+00:00,pull,0,0.703
8,2026-07-24T22:29:06.097678+00:00,pull,0,0.812
9,2026-07-24T22:29:06.199731+00:00,pull,0,0.906
0,2026-07-24T22:29:11.255334+00:00,pull,1,0.0
1,2026-07-24T22:29:11.357587+00:00,pull,1,0.094
2,2026-07-24T22:29:11.459160+00:00,pull,1,0.203
3,2026-07-24T22:29:11.561090+00:00,pull,1,0.297
4,2026-07-24T22:29:11.662360+00:00,pull,1,0.407
5,2026-07-24T22:29:11.764272+00:00,pull,1,0.5
6,2026-07-24T22:29:11.865803+00:00,pull,1,0.61
7,2026-07-24T22:29:11.967717+00:00,pull,1,0.703
8,2026-07-24T22:29:12.069002+00:00,pull,1,0.813
9,2026-07-24T22:29:12.170480+00:00,pull,1,0.907
0,2026-07-24T22:29:25.206259+00:00,pull,2,0.0
1,2026-07-24T22:29:25.308709+00:00,pull,2,0.094
2,2026-07-24T22:29:25.410006+00:00,pull,2,0.204
3,2026-07-24T22:29:25.511856+00:00,pull,2,0.297
4,2026-07-24T22:29:25.613296+00:00,pull,2,0.407
5,2026-07-24T22:29:25.714618+00:00,pull,2,0.5
6,2026-07-24T22:29:25.816988+00:00,pull,2,0.61
7,2026-07-24T22:29:25.918517+00:00,pull,2,0.704
8,2026-07-24T22:29:26.020100+00:00,pull,2,0.813
9,2026-07-24T22:29:26.121460+00:00,pull,2,0.907
0,2026-07-24T22:29:28.548041+00:00,pull,3,0.0
1,2026-07-24T22:29:28.635527+00:00,pull,3,0.093
2,2026-07-24T22:29:28.737387+00:00,pull,3,0.203
3,2026-07-24T22:29:28.839135+00:00,pull,3,0.296
4,2026-07-24T22:29:28.940653+00:00,pull,3,0.406
5,2026-07-24T22:29:29.042576+00:00,pull,3,0.5
6,2026-07-24T22:29:29.144221+00:00,pull,3,0.609
7,2026-07-24T22:29:29.245944+00:00,pull,3,0.703
8,2026-07-24T22:29:29.353609+00:00,pull,3,0.812
9,2026-07-24T22:29:29.460008+00:00,pull,3,0.921
0,2026-07-24T22:29:31.678958+00:00,pull,4,0.0
1,2026-07-24T22:29:31.781388+00:00,pull,4,0.094
2,2026-07-24T22:29:31.875881+00:00,pull,4,0.188
3,2026-07-24T22:29:31.968997+00:00,pull,4,0.281
4,2026-07-24T22:29:32.070809+00:00,pull,4,0.391
5,2026-07-24T22:29:32.172403+00:00,pull,4,0.485
6,2026-07-24T22:29:32.274953+00:00,pull,4,0.594
7,2026-07-24T22:29:32.376520+00:00,pull,4,0.688
8,2026-07-24T22:29:32.463231+00:00,pull,4,0.781
9,2026-07-24T22:29:32.565365+00:00,pull,4,0.891
10,2026-07-24T22:29:32.667047+00:00,pull,4,0.985
0,2026-07-24T22:29:46.193832+00:00,right,1,0.0
1,2026-07-24T22:29:46.297101+00:00,right,1,0.094
2,2026-07-24T22:29:46.398511+00:00,right,1,0.203
3,2026-07-24T22:29:46.500532+00:00,right,1,0.297
4,2026-07-24T22:29:46.602148+00:00,right,1,0.406
5,2026-07-24T22:29:46.703429+00:00,right,1,0.5
6,2026-07-24T22:29:46.804966+00:00,right,1,0.609
7,2026-07-24T22:29:46.910908+00:00,right,1,0.719
8,2026-07-24T22:29:47.012259+00:00,right,1,0.812
9,2026-07-24T22:29:47.113458+00:00,right,1,0.922
0,2026-07-24T22:29:55.164552+00:00,right,2,0.0
1,2026-07-24T22:29:55.267084+00:00,right,2,0.093
2,2026-07-24T22:29:55.352350+00:00,right,2,0.187
3,2026-07-24T22:29:55.453867+00:00,right,2,0.281
4,2026-07-24T22:29:55.555750+00:00,right,2,0.39
5,2026-07-24T22:29:55.657228+00:00,right,2,0.484
6,2026-07-24T22:29:55.743272+00:00,right,2,0.578
7,2026-07-24T22:29:55.845993+00:00,right,2,0.687
8,2026-07-24T22:29:55.947596+00:00,right,2,0.781
9,2026-07-24T22:29:56.050011+00:00,right,2,0.89
10,2026-07-24T22:29:56.151813+00:00,right,2,0.984
0,2026-07-24T22:30:11.771724+00:00,right,4,0.0
1,2026-07-24T22:30:11.874009+00:00,right,4,0.094
2,2026-07-24T22:30:11.975304+00:00,right,4,0.203
3,2026-07-24T22:30:12.076843+00:00,right,4,0.297
4,2026-07-24T22:30:12.178506+00:00,right,4,0.406
5,2026-07-24T22:30:12.280235+00:00,right,4,0.5
6,2026-07-24T22:30:12.382634+00:00,right,4,0.609
7,2026-07-24T22:30:12.484108+00:00,right,4,0.703
8,2026-07-24T22:30:12.585573+00:00,right,4,0.812
9,2026-07-24T22:30:12.687094+00:00,right,4,0.906
