frame_index,timestamp,gesture,trial,elapsed
0,2026-07-24T23:05:33.501178+00:00,push,2,0.0
1,2026-07-24T23:05:33.588047+00:00,push,2,0.093
2,2026-07-24T23:05:33.689604+00:00,push,2,0.203
3,2026-07-24T23:05:33.791585+00:00,push,2,0.297
4,2026-07-24T23:05:33.893352+00:00,push,2,0.406
5,2026-07-24T23:05:33.995201+00:00,push,2,0.5
6,2026-07-24T23:05:34.097024+00:00,push,2,0.609
7,2026-07-24T23:05:34.198744+00:00,push,2,0.703
8,2026-07-24T23:05:34.293017+00:00,push,2,0.797
9,2026-07-24T23:05:34.394810+00:00,push,2,0.906
0,2026-07-24T23:05:48.264310+00:00,push,3,0.0
1,2026-07-24T23:05:48.365783+00:00,push,3,0.11
2,2026-07-24T23:05:48.467213+00:00,push,3,0.203
3,2026-07-24T23:05:48.568972+00:00,push,3,0.313
4,2026-07-24T23:05:48.670765+00:00,push,3,0.407
5,2026-07-24T23:05:48.772529+00:00,push,3,0.516
6,2026-07-24T23:05:48.874506+00:00,push,3,0.61
7,2026-07-24T23:05:48.976091+00:00,push,3,0.719
8,2026-07-24T23:05:49.081627+00:00,push,3,0.828
9,2026-07-24T23:05:49.183982+00:00,push,3,0.922
0,2026-07-24T23:05:52.989605+00:00,push,4,0.0
1,2026-07-24T23:05:53.091832+00:00,push,4,0.093
2,2026-07-24T23:05:53.193400+00:00,push,4,0.203
3,2026-07-24T23:05:53.294950+00:00,push,4,0.297
4,2026-07-24T23:05:53.396479+00:00,push,4,0.406
5,2026-07-24T23:05:53.498321+00:00,push,4,0.5
6,2026-07-24T23:05:53.599957+00:00,push,4,0.609
7,2026-07-24T23:05:53.702045+00:00,push,4,0.703
8,2026-07-24T23:05:53.795632+00:00,push,4,0.797
9,2026-07-24T23:05:53.897330+00:00,push,4,0.906
0,2026-07-24T23:05:57.979066+00:00,push,5,0.0
1,2026-07-24T23:05:58.081226+00:00,push,5,0.109
2,2026-07-24T23:05:58.183346+00:00,push,5,0.203
3,2026-07-24T23:05:58.284977+00:00,push,5,0.313
4,2026-07-24T23:05:58.388354+00:00,push,5,0.406
5,2026-07-24T23:05:58.489968+00:00,push,5,0.516
6,2026-07-24T23:05:58.593704+00:00,push,5,0.609
7,2026-07-24T23:05:58.695505+00:00,push,5,0.719
8,2026-07-24T23:05:58.804760+00:00,push,5,0.828
9,2026-07-24T23:05:58.906487+00:00,push,5,0.922
0,2026-07-24T23:06:20.275739+00:00,pull,0,0.0
0,2026-07-24T23:06:33.376968+00:00,pull,1,0.0
1,2026-07-24T23:06:33.480090+00:00,pull,1,0.094
2,2026-07-24T23:06:33.581904+00:00,pull,1,0.203
3,2026-07-24T23:06:33.683652+00:00,pull,1,0.297
4,2026-07-24T23:06:33.785276+00:00,pull,1,0.407
5,2026-07-24T23:06:33.888470+00:00,pull,1,0.5
6,2026-07-24T23:06:33.990655+00:00,pull,1,0.61
7,2026-07-24T23:06:34.092632+00:00,pull,1,0.703
8,2026-07-24T23:06:34.183389+00:00,pull,1,0.797
9,2026-07-24T23:06:34.285020+00:00,pull,1,0.907
0,2026-07-24T23:06:38.374931+00:00,pull,2,0.0
1,2026-07-24T23:06:38.477270+00:00,pull,2,0.109
2,2026-07-24T23:06:38.578999+00:00,pull,2,0.203
3,2026-07-24T23:06:38.680192+00:00,pull,2,0.312
4,2026-07-24T23:06:38.781184+00:00,pull,2,0.406
5,2026-07-24T23:06:38.880594+00:00,pull,2,0.515
6,2026-07-24T23:06:38.982217+00:00,pull,2,0.609
7,2026-07-24T23:06:39.087114+00:00,pull,2,0.718
8,2026-07-24T23:06:39.188389+00:00,pull,2,0.812
9,2026-07-24T23:06:39.274052+00:00,pull,2,0.906
0,2026-07-24T23:06:42.533631+00:00,pull,3,0.0
1,2026-07-24T23:06:42.647326+00:00,pull,3,0.109
2,2026-07-24T23:06:42.749209+00:00,pull,3,0.203
