frame_index,timestamp,gesture,trial,elapsed
0,2026-07-28T17:49:53.938077+00:00,bye-bye,0,0.0
1,2026-07-28T17:49:54.041811+00:00,bye-bye,0,0.094
2,2026-07-28T17:49:54.144221+00:00,bye-bye,0,0.203
3,2026-07-28T17:49:54.246673+00:00,bye-bye,0,0.297
4,2026-07-28T17:49:54.348683+00:00,bye-bye,0,0.406
5,2026-07-28T17:49:54.450110+00:00,bye-bye,0,0.5
6,2026-07-28T17:49:54.535484+00:00,bye-bye,0,0.594
7,2026-07-28T17:49:54.636957+00:00,bye-bye,0,0.688
8,2026-07-28T17:49:54.740113+00:00,bye-bye,0,0.797
9,2026-07-28T17:49:54.842310+00:00,bye-bye,0,0.906
10,2026-07-28T17:49:54.955888+00:00,bye-bye,0,1.016
11,2026-07-28T17:49:55.057902+00:00,bye-bye,0,1.11
12,2026-07-28T17:49:55.159599+00:00,bye-bye,0,1.219
13,2026-07-28T17:49:55.264321+00:00,bye-bye,0,1.328
14,2026-07-28T17:49:55.365980+00:00,bye-bye,0,1.422
15,2026-07-28T17:49:55.467663+00:00,bye-bye,0,1.531
16,2026-07-28T17:49:55.568810+00:00,bye-bye,0,1.625
17,2026-07-28T17:49:55.669835+00:00,bye-bye,0,1.735
18,2026-07-28T17:49:55.781536+00:00,bye-bye,0,1.844
19,2026-07-28T17:49:55.882975+00:00,bye-bye,0,1.938
20,2026-07-28T17:49:55.984541+00:00,bye-bye,0,2.047
21,2026-07-28T17:49:56.086200+00:00,bye-bye,0,2.141
22,2026-07-28T17:49:56.187370+00:00,bye-bye,0,2.25
23,2026-07-28T17:49:56.288908+00:00,bye-bye,0,2.344
24,2026-07-28T17:49:56.390355+00:00,bye-bye,0,2.453
25,2026-07-28T17:49:56.491748+00:00,bye-bye,0,2.547
26,2026-07-28T17:49:56.593394+00:00,bye-bye,0,2.656
27,2026-07-28T17:49:56.694646+00:00,bye-bye,0,2.75
28,2026-07-28T17:49:56.795789+00:00,bye-bye,0,2.86
29,2026-07-28T17:49:56.896704+00:00,bye-bye,0,2.953
0,2026-07-28T17:50:08.371508+00:00,bye-bye,2,0.0
1,2026-07-28T17:50:08.458664+00:00,bye-bye,2,0.094
2,2026-07-28T17:50:08.561146+00:00,bye-bye,2,0.203
3,2026-07-28T17:50:08.662966+00:00,bye-bye,2,0.297
4,2026-07-28T17:50:08.764869+00:00,bye-bye,2,0.406
5,2026-07-28T17:50:08.866112+00:00,bye-bye,2,0.5
6,2026-07-28T17:50:08.968415+00:00,bye-bye,2,0.609
7,2026-07-28T17:50:09.070435+00:00,bye-bye,2,0.703
8,2026-07-28T17:50:09.177069+00:00,bye-bye,2,0.813
9,2026-07-28T17:50:09.279177+00:00,bye-bye,2,0.922
10,2026-07-28T17:50:09.381359+00:00,bye-bye,2,1.016
11,2026-07-28T17:50:09.483800+00:00,bye-bye,2,1.125
12,2026-07-28T17:50:09.585502+00:00,bye-bye,2,1.219
13,2026-07-28T17:50:09.686946+00:00,bye-bye,2,1.328
14,2026-07-28T17:50:09.788568+00:00,bye-bye,2,1.422
15,2026-07-28T17:50:09.890381+00:00,bye-bye,2,1.531
16,2026-07-28T17:50:09.992034+00:00,bye-bye,2,1.625
17,2026-07-28T17:50:10.093489+00:00,bye-bye,2,1.734
18,2026-07-28T17:50:10.195071+00:00,bye-bye,2,1.828
19,2026-07-28T17:50:10.296851+00:00,bye-bye,2,1.938
